GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US51059420800,51059420800,"Census Tract 4208, Fairfax County, Virginia",117917,11798
1400000US51059421001,51059421001,"Census Tract 4210.01, Fairfax County, Virginia",101122,10639
1400000US51059421002,51059421002,"Census Tract 4210.02, Fairfax County, Virginia",95515,7514
1400000US51059421101,51059421101,"Census Tract 4211.01, Fairfax County, Virginia",127092,13910
1400000US51059421102,51059421102,"Census Tract 4211.02, Fairfax County, Virginia",105096,16500
1400000US51059421103,51059421103,"Census Tract 4211.03, Fairfax County, Virginia",146435,10870
1400000US51059421200,51059421200,"Census Tract 4212, Fairfax County, Virginia",135250,9903
1400000US51059421300,51059421300,"Census Tract 4213, Fairfax County, Virginia",118409,10244
1400000US51059421400,51059421400,"Census Tract 4214, Fairfax County, Virginia",54678,9625
1400000US51059421500,51059421500,"Census Tract 4215, Fairfax County, Virginia",53333,13673
1400000US51059421600,51059421600,"Census Tract 4216, Fairfax County, Virginia",49893,6129
1400000US51059421701,51059421701,"Census Tract 4217.01, Fairfax County, Virginia",61328,11105
1400000US51059421702,51059421702,"Census Tract 4217.02, Fairfax County, Virginia",88750,10085
1400000US51059421800,51059421800,"Census Tract 4218, Fairfax County, Virginia",74565,11920
1400000US51059421900,51059421900,"Census Tract 4219, Fairfax County, Virginia",69063,18959
1400000US51059422000,51059422000,"Census Tract 4220, Fairfax County, Virginia",117708,8482
1400000US51059422101,51059422101,"Census Tract 4221.01, Fairfax County, Virginia",88094,14629
1400000US51059422102,51059422102,"Census Tract 4221.02, Fairfax County, Virginia",93854,8895
1400000US51059422201,51059422201,"Census Tract 4222.01, Fairfax County, Virginia",160250,11995
1400000US51059422202,51059422202,"Census Tract 4222.02, Fairfax County, Virginia",100402,15252
1400000US51059422301,51059422301,"Census Tract 4223.01, Fairfax County, Virginia",110179,20513
1400000US51059422302,51059422302,"Census Tract 4223.02, Fairfax County, Virginia",116582,8707
1400000US51059422401,51059422401,"Census Tract 4224.01, Fairfax County, Virginia",93396,7416
1400000US51059422402,51059422402,"Census Tract 4224.02, Fairfax County, Virginia",132257,13806
1400000US51059422403,51059422403,"Census Tract 4224.03, Fairfax County, Virginia",151964,15020
1400000US51059430101,51059430101,"Census Tract 4301.01, Fairfax County, Virginia",167500,24286
1400000US51059430102,51059430102,"Census Tract 4301.02, Fairfax County, Virginia",110682,10448
1400000US51059430201,51059430201,"Census Tract 4302.01, Fairfax County, Virginia",138594,12280
1400000US51059430202,51059430202,"Census Tract 4302.02, Fairfax County, Virginia",151563,12225
1400000US51059430203,51059430203,"Census Tract 4302.03, Fairfax County, Virginia",125074,13871
1400000US51059430400,51059430400,"Census Tract 4304, Fairfax County, Virginia",120500,14479
1400000US51059430500,51059430500,"Census Tract 4305, Fairfax County, Virginia",141563,14073
1400000US51059430600,51059430600,"Census Tract 4306, Fairfax County, Virginia",92917,5356
1400000US51059430700,51059430700,"Census Tract 4307, Fairfax County, Virginia",104583,16553
1400000US51059430801,51059430801,"Census Tract 4308.01, Fairfax County, Virginia",125313,17505
1400000US51059430802,51059430802,"Census Tract 4308.02, Fairfax County, Virginia",86645,2632
1400000US51059430901,51059430901,"Census Tract 4309.01, Fairfax County, Virginia",106208,7626
1400000US51059430902,51059430902,"Census Tract 4309.02, Fairfax County, Virginia",108125,21758
1400000US51059431001,51059431001,"Census Tract 4310.01, Fairfax County, Virginia",106500,29615
1400000US51059431002,51059431002,"Census Tract 4310.02, Fairfax County, Virginia",110962,14330
1400000US51059431300,51059431300,"Census Tract 4313, Fairfax County, Virginia",134722,9728
1400000US51059431400,51059431400,"Census Tract 4314, Fairfax County, Virginia",123625,6539
1400000US51059431500,51059431500,"Census Tract 4315, Fairfax County, Virginia",133525,8967
1400000US51059431600,51059431600,"Census Tract 4316, Fairfax County, Virginia",82705,7858
1400000US51059431801,51059431801,"Census Tract 4318.01, Fairfax County, Virginia",105051,5280
1400000US51059431802,51059431802,"Census Tract 4318.02, Fairfax County, Virginia",140833,12775
1400000US51059431900,51059431900,"Census Tract 4319, Fairfax County, Virginia",157125,16118
1400000US51059432000,51059432000,"Census Tract 4320, Fairfax County, Virginia",122375,20517
1400000US51059432100,51059432100,"Census Tract 4321, Fairfax County, Virginia",97723,14306
1400000US51059432201,51059432201,"Census Tract 4322.01, Fairfax County, Virginia",94405,15007
1400000US51059432202,51059432202,"Census Tract 4322.02, Fairfax County, Virginia",116500,24396
1400000US51059432300,51059432300,"Census Tract 4323, Fairfax County, Virginia",143750,12849
1400000US51059432401,51059432401,"Census Tract 4324.01, Fairfax County, Virginia",166444,9401
1400000US51059432402,51059432402,"Census Tract 4324.02, Fairfax County, Virginia",144219,17967
1400000US51059432500,51059432500,"Census Tract 4325, Fairfax County, Virginia",149063,8435
1400000US51059432600,51059432600,"Census Tract 4326, Fairfax County, Virginia",154479,21680
1400000US51059432701,51059432701,"Census Tract 4327.01, Fairfax County, Virginia",139718,14101
1400000US51059432702,51059432702,"Census Tract 4327.02, Fairfax County, Virginia",105725,6539
1400000US51059432800,51059432800,"Census Tract 4328, Fairfax County, Virginia",115000,23814
1400000US51059440100,51059440100,"Census Tract 4401, Fairfax County, Virginia",124786,44433
1400000US51059440201,51059440201,"Census Tract 4402.01, Fairfax County, Virginia",114817,7825
1400000US51059440202,51059440202,"Census Tract 4402.02, Fairfax County, Virginia",87255,15159
1400000US51059440300,51059440300,"Census Tract 4403, Fairfax County, Virginia",161042,20247
1400000US51059440501,51059440501,"Census Tract 4405.01, Fairfax County, Virginia",140086,12772
1400000US51059440502,51059440502,"Census Tract 4405.02, Fairfax County, Virginia",139732,23322
1400000US51059440600,51059440600,"Census Tract 4406, Fairfax County, Virginia",99779,7292
1400000US51059440701,51059440701,"Census Tract 4407.01, Fairfax County, Virginia",142132,8586
1400000US51059440702,51059440702,"Census Tract 4407.02, Fairfax County, Virginia",142740,11315
1400000US51059440800,51059440800,"Census Tract 4408, Fairfax County, Virginia",154667,21900
1400000US51059450100,51059450100,"Census Tract 4501, Fairfax County, Virginia",97809,14211
1400000US51059450200,51059450200,"Census Tract 4502, Fairfax County, Virginia",72220,10208
1400000US51059450300,51059450300,"Census Tract 4503, Fairfax County, Virginia",100182,23593
1400000US51059450400,51059450400,"Census Tract 4504, Fairfax County, Virginia",148000,42189
1400000US51059450500,51059450500,"Census Tract 4505, Fairfax County, Virginia",101319,8934
1400000US51059450601,51059450601,"Census Tract 4506.01, Fairfax County, Virginia",133466,11044
1400000US51059450602,51059450602,"Census Tract 4506.02, Fairfax County, Virginia",75238,11667
1400000US51059450701,51059450701,"Census Tract 4507.01, Fairfax County, Virginia",132841,11009
1400000US51059450702,51059450702,"Census Tract 4507.02, Fairfax County, Virginia",58274,13445
1400000US51059450800,51059450800,"Census Tract 4508, Fairfax County, Virginia",88365,8792
1400000US51059450900,51059450900,"Census Tract 4509, Fairfax County, Virginia",152188,25285
1400000US51059451000,51059451000,"Census Tract 4510, Fairfax County, Virginia",114632,17893
1400000US51059451100,51059451100,"Census Tract 4511, Fairfax County, Virginia",137500,25526
1400000US51059451200,51059451200,"Census Tract 4512, Fairfax County, Virginia",194028,25506
1400000US51059451300,51059451300,"Census Tract 4513, Fairfax County, Virginia",151705,25059
1400000US51059451400,51059451400,"Census Tract 4514, Fairfax County, Virginia",41853,10896
1400000US51059451501,51059451501,"Census Tract 4515.01, Fairfax County, Virginia",73482,13081
1400000US51059451502,51059451502,"Census Tract 4515.02, Fairfax County, Virginia",69112,11639
1400000US51059451601,51059451601,"Census Tract 4516.01, Fairfax County, Virginia",51264,8890
1400000US51059451602,51059451602,"Census Tract 4516.02, Fairfax County, Virginia",72092,8848
1400000US51059451800,51059451800,"Census Tract 4518, Fairfax County, Virginia",131667,10723
1400000US51059451900,51059451900,"Census Tract 4519, Fairfax County, Virginia",100784,14737
1400000US51059452000,51059452000,"Census Tract 4520, Fairfax County, Virginia",82500,22458
1400000US51059452101,51059452101,"Census Tract 4521.01, Fairfax County, Virginia",104666,8411
1400000US51059452102,51059452102,"Census Tract 4521.02, Fairfax County, Virginia",102569,16973
1400000US51059452200,51059452200,"Census Tract 4522, Fairfax County, Virginia",59715,13108
1400000US51059452301,51059452301,"Census Tract 4523.01, Fairfax County, Virginia",62339,8712
1400000US51059452302,51059452302,"Census Tract 4523.02, Fairfax County, Virginia",58188,8874
1400000US51059452400,51059452400,"Census Tract 4524, Fairfax County, Virginia",98750,15881
1400000US51059452501,51059452501,"Census Tract 4525.01, Fairfax County, Virginia",100521,8056
1400000US51059452502,51059452502,"Census Tract 4525.02, Fairfax County, Virginia",54063,4289
1400000US51059452600,51059452600,"Census Tract 4526, Fairfax County, Virginia",103427,20666
1400000US51059452700,51059452700,"Census Tract 4527, Fairfax County, Virginia",59667,12560
1400000US51059452801,51059452801,"Census Tract 4528.01, Fairfax County, Virginia",74750,15721
1400000US51059452802,51059452802,"Census Tract 4528.02, Fairfax County, Virginia",67908,6261
1400000US51059460100,51059460100,"Census Tract 4601, Fairfax County, Virginia",211223,4447
1400000US51059460200,51059460200,"Census Tract 4602, Fairfax County, Virginia",228026,24360
1400000US51059460300,51059460300,"Census Tract 4603, Fairfax County, Virginia",203125,28897
1400000US51059460400,51059460400,"Census Tract 4604, Fairfax County, Virginia",129750,31759
1400000US51059460501,51059460501,"Census Tract 4605.01, Fairfax County, Virginia",179375,14781
1400000US51059460502,51059460502,"Census Tract 4605.02, Fairfax County, Virginia",120341,16513
1400000US51059460600,51059460600,"Census Tract 4606, Fairfax County, Virginia",153831,14275
1400000US51059460701,51059460701,"Census Tract 4607.01, Fairfax County, Virginia",120758,12946
1400000US51059460702,51059460702,"Census Tract 4607.02, Fairfax County, Virginia",144141,17479
1400000US51059460800,51059460800,"Census Tract 4608, Fairfax County, Virginia",159083,33398
1400000US51059460900,51059460900,"Census Tract 4609, Fairfax County, Virginia",174375,23442
1400000US51059461000,51059461000,"Census Tract 4610, Fairfax County, Virginia",143477,6951
1400000US51059461100,51059461100,"Census Tract 4611, Fairfax County, Virginia",130315,13888
1400000US51059461201,51059461201,"Census Tract 4612.01, Fairfax County, Virginia",207250,26273
1400000US51059461202,51059461202,"Census Tract 4612.02, Fairfax County, Virginia",124321,13505
1400000US51059461500,51059461500,"Census Tract 4615, Fairfax County, Virginia",147009,18572
1400000US51059461601,51059461601,"Census Tract 4616.01, Fairfax County, Virginia",113292,14629
1400000US51059461602,51059461602,"Census Tract 4616.02, Fairfax County, Virginia",102390,14235
1400000US51059461700,51059461700,"Census Tract 4617, Fairfax County, Virginia",103417,16412
1400000US51059461801,51059461801,"Census Tract 4618.01, Fairfax County, Virginia",97452,7360
1400000US51059461802,51059461802,"Census Tract 4618.02, Fairfax County, Virginia",116406,10946
1400000US51059461901,51059461901,"Census Tract 4619.01, Fairfax County, Virginia",92159,22447
1400000US51059461902,51059461902,"Census Tract 4619.02, Fairfax County, Virginia",44402,6825
1400000US51059470100,51059470100,"Census Tract 4701, Fairfax County, Virginia",239250,34928
1400000US51059470300,51059470300,"Census Tract 4703, Fairfax County, Virginia","250,000+",***
1400000US51059470400,51059470400,"Census Tract 4704, Fairfax County, Virginia",205129,19877
1400000US51059470500,51059470500,"Census Tract 4705, Fairfax County, Virginia",168194,29587
1400000US51059470600,51059470600,"Census Tract 4706, Fairfax County, Virginia",191500,21971
1400000US51059470700,51059470700,"Census Tract 4707, Fairfax County, Virginia",154444,10737
1400000US51059470800,51059470800,"Census Tract 4708, Fairfax County, Virginia",154948,12594
1400000US51059470900,51059470900,"Census Tract 4709, Fairfax County, Virginia",157790,4715
1400000US51059471000,51059471000,"Census Tract 4710, Fairfax County, Virginia",141950,6524
1400000US51059471100,51059471100,"Census Tract 4711, Fairfax County, Virginia",108750,18480
1400000US51059471201,51059471201,"Census Tract 4712.01, Fairfax County, Virginia",86750,9383
1400000US51059471202,51059471202,"Census Tract 4712.02, Fairfax County, Virginia",101977,7235
1400000US51059471301,51059471301,"Census Tract 4713.01, Fairfax County, Virginia",95000,7679
1400000US51059471303,51059471303,"Census Tract 4713.03, Fairfax County, Virginia",93063,13110
1400000US51059471304,51059471304,"Census Tract 4713.04, Fairfax County, Virginia",148516,7892
1400000US51059471401,51059471401,"Census Tract 4714.01, Fairfax County, Virginia",99844,15304
1400000US51059471402,51059471402,"Census Tract 4714.02, Fairfax County, Virginia",97813,16592
1400000US51059480100,51059480100,"Census Tract 4801, Fairfax County, Virginia","250,000+",***
1400000US51059480201,51059480201,"Census Tract 4802.01, Fairfax County, Virginia",220469,28962
1400000US51059480202,51059480202,"Census Tract 4802.02, Fairfax County, Virginia",86973,16359
1400000US51059480203,51059480203,"Census Tract 4802.03, Fairfax County, Virginia",91506,13779
1400000US51059480300,51059480300,"Census Tract 4803, Fairfax County, Virginia","250,000+",***
1400000US51059480401,51059480401,"Census Tract 4804.01, Fairfax County, Virginia",207625,33573
1400000US51059480402,51059480402,"Census Tract 4804.02, Fairfax County, Virginia",234861,20048
1400000US51059480501,51059480501,"Census Tract 4805.01, Fairfax County, Virginia",227188,46988
1400000US51059480502,51059480502,"Census Tract 4805.02, Fairfax County, Virginia",168175,7938
1400000US51059480503,51059480503,"Census Tract 4805.03, Fairfax County, Virginia",146607,9671
1400000US51059480504,51059480504,"Census Tract 4805.04, Fairfax County, Virginia",153125,14348
1400000US51059480505,51059480505,"Census Tract 4805.05, Fairfax County, Virginia",110500,15138
1400000US51059480801,51059480801,"Census Tract 4808.01, Fairfax County, Virginia",109500,14144
1400000US51059480802,51059480802,"Census Tract 4808.02, Fairfax County, Virginia",114722,13670
1400000US51059480901,51059480901,"Census Tract 4809.01, Fairfax County, Virginia",104808,14925
1400000US51059480902,51059480902,"Census Tract 4809.02, Fairfax County, Virginia",97519,9607
1400000US51059480903,51059480903,"Census Tract 4809.03, Fairfax County, Virginia",101985,10922
1400000US51059481000,51059481000,"Census Tract 4810, Fairfax County, Virginia",80914,6295
1400000US51059481101,51059481101,"Census Tract 4811.01, Fairfax County, Virginia",105625,7346
1400000US51059481102,51059481102,"Census Tract 4811.02, Fairfax County, Virginia",110216,10157
1400000US51059481103,51059481103,"Census Tract 4811.03, Fairfax County, Virginia",92614,16312
1400000US51059481104,51059481104,"Census Tract 4811.04, Fairfax County, Virginia",97476,17652
1400000US51059481105,51059481105,"Census Tract 4811.05, Fairfax County, Virginia",200764,15461
1400000US51059481106,51059481106,"Census Tract 4811.06, Fairfax County, Virginia",166324,9740
1400000US51059481201,51059481201,"Census Tract 4812.01, Fairfax County, Virginia",170000,12930
1400000US51059481202,51059481202,"Census Tract 4812.02, Fairfax County, Virginia",96667,13706
1400000US51059481400,51059481400,"Census Tract 4814, Fairfax County, Virginia",123060,15233
1400000US51059481500,51059481500,"Census Tract 4815, Fairfax County, Virginia",191250,26000
1400000US51059481600,51059481600,"Census Tract 4816, Fairfax County, Virginia",218472,30357
1400000US51059481701,51059481701,"Census Tract 4817.01, Fairfax County, Virginia",197625,14563
1400000US51059481702,51059481702,"Census Tract 4817.02, Fairfax County, Virginia",102360,4916
1400000US51059481900,51059481900,"Census Tract 4819, Fairfax County, Virginia",116768,35254
1400000US51059482001,51059482001,"Census Tract 4820.01, Fairfax County, Virginia",170938,17951
1400000US51059482002,51059482002,"Census Tract 4820.02, Fairfax County, Virginia",123717,8751
1400000US51059482100,51059482100,"Census Tract 4821, Fairfax County, Virginia",83573,5241
1400000US51059482201,51059482201,"Census Tract 4822.01, Fairfax County, Virginia",86000,21145
1400000US51059482202,51059482202,"Census Tract 4822.02, Fairfax County, Virginia",88750,14340
1400000US51059482203,51059482203,"Census Tract 4822.03, Fairfax County, Virginia",134667,19178
1400000US51059482301,51059482301,"Census Tract 4823.01, Fairfax County, Virginia",130833,17942
1400000US51059482302,51059482302,"Census Tract 4823.02, Fairfax County, Virginia",70238,12258
1400000US51059482303,51059482303,"Census Tract 4823.03, Fairfax County, Virginia",112125,15978
1400000US51059482400,51059482400,"Census Tract 4824, Fairfax County, Virginia",205677,14442
1400000US51059482501,51059482501,"Census Tract 4825.01, Fairfax County, Virginia",109157,12257
1400000US51059482502,51059482502,"Census Tract 4825.02, Fairfax County, Virginia",164474,24685
1400000US51059482503,51059482503,"Census Tract 4825.03, Fairfax County, Virginia",176042,33843
1400000US51059482504,51059482504,"Census Tract 4825.04, Fairfax County, Virginia",180391,17320
1400000US51059482601,51059482601,"Census Tract 4826.01, Fairfax County, Virginia",150303,12091
1400000US51059482602,51059482602,"Census Tract 4826.02, Fairfax County, Virginia",150924,19502
1400000US51059490101,51059490101,"Census Tract 4901.01, Fairfax County, Virginia",125903,24864
1400000US51059490103,51059490103,"Census Tract 4901.03, Fairfax County, Virginia",107740,11434
1400000US51059490501,51059490501,"Census Tract 4905.01, Fairfax County, Virginia",77109,12199
1400000US51059490502,51059490502,"Census Tract 4905.02, Fairfax County, Virginia",197578,26680
1400000US51059491000,51059491000,"Census Tract 4910, Fairfax County, Virginia",207554,15953
1400000US51059491101,51059491101,"Census Tract 4911.01, Fairfax County, Virginia",164010,13051
1400000US51059491102,51059491102,"Census Tract 4911.02, Fairfax County, Virginia",128375,21205
1400000US51059491103,51059491103,"Census Tract 4911.03, Fairfax County, Virginia",95203,8283
1400000US51059491201,51059491201,"Census Tract 4912.01, Fairfax County, Virginia",89950,13417
1400000US51059491202,51059491202,"Census Tract 4912.02, Fairfax County, Virginia",71563,16512
1400000US51059491301,51059491301,"Census Tract 4913.01, Fairfax County, Virginia",96920,12707
1400000US51059491302,51059491302,"Census Tract 4913.02, Fairfax County, Virginia",88750,25569
1400000US51059491303,51059491303,"Census Tract 4913.03, Fairfax County, Virginia",78846,7912
1400000US51059491401,51059491401,"Census Tract 4914.01, Fairfax County, Virginia",89583,12424
1400000US51059491402,51059491402,"Census Tract 4914.02, Fairfax County, Virginia",85547,19700
1400000US51059491403,51059491403,"Census Tract 4914.03, Fairfax County, Virginia",174152,12497
1400000US51059491404,51059491404,"Census Tract 4914.04, Fairfax County, Virginia",120625,7328
1400000US51059491405,51059491405,"Census Tract 4914.05, Fairfax County, Virginia",215208,9694
1400000US51059491501,51059491501,"Census Tract 4915.01, Fairfax County, Virginia",114293,9710
1400000US51059491502,51059491502,"Census Tract 4915.02, Fairfax County, Virginia",200000,13973
1400000US51059491601,51059491601,"Census Tract 4916.01, Fairfax County, Virginia",73950,21136
1400000US51059491602,51059491602,"Census Tract 4916.02, Fairfax County, Virginia",92781,6241
1400000US51059491701,51059491701,"Census Tract 4917.01, Fairfax County, Virginia",101589,9818
1400000US51059491702,51059491702,"Census Tract 4917.02, Fairfax County, Virginia",95452,14258
1400000US51059491703,51059491703,"Census Tract 4917.03, Fairfax County, Virginia",87000,14488
1400000US51059491704,51059491704,"Census Tract 4917.04, Fairfax County, Virginia",101518,10274
1400000US51059491705,51059491705,"Census Tract 4917.05, Fairfax County, Virginia",203889,14721
1400000US51059491801,51059491801,"Census Tract 4918.01, Fairfax County, Virginia",84336,13878
1400000US51059491802,51059491802,"Census Tract 4918.02, Fairfax County, Virginia",115667,12343
1400000US51059491803,51059491803,"Census Tract 4918.03, Fairfax County, Virginia",97656,15930
1400000US51059492000,51059492000,"Census Tract 4920, Fairfax County, Virginia",178167,33563
1400000US51059492100,51059492100,"Census Tract 4921, Fairfax County, Virginia",204432,7100
1400000US51059492201,51059492201,"Census Tract 4922.01, Fairfax County, Virginia",202260,19931
1400000US51059492202,51059492202,"Census Tract 4922.02, Fairfax County, Virginia",182315,14467
1400000US51059492203,51059492203,"Census Tract 4922.03, Fairfax County, Virginia",202500,31387
1400000US51059492300,51059492300,"Census Tract 4923, Fairfax County, Virginia",119773,26808
1400000US51059492400,51059492400,"Census Tract 4924, Fairfax County, Virginia",102417,6591
1400000US51059492500,51059492500,"Census Tract 4925, Fairfax County, Virginia",180859,27234
1400000US51059980100,51059980100,"Census Tract 9801, Fairfax County, Virginia",-,**
1400000US51059980200,51059980200,"Census Tract 9802, Fairfax County, Virginia",-,**
1400000US51059980300,51059980300,"Census Tract 9803, Fairfax County, Virginia",-,**
1400000US51061930100,51061930100,"Census Tract 9301, Fauquier County, Virginia",65256,25565
1400000US51061930203,51061930203,"Census Tract 9302.03, Fauquier County, Virginia",103083,13114
1400000US51061930204,51061930204,"Census Tract 9302.04, Fauquier County, Virginia",104667,11412
1400000US51061930205,51061930205,"Census Tract 9302.05, Fauquier County, Virginia",81346,6088
1400000US51061930206,51061930206,"Census Tract 9302.06, Fauquier County, Virginia",106250,16410
1400000US51061930207,51061930207,"Census Tract 9302.07, Fauquier County, Virginia",108056,14601
1400000US51061930302,51061930302,"Census Tract 9303.02, Fauquier County, Virginia",72500,10425
1400000US51061930303,51061930303,"Census Tract 9303.03, Fauquier County, Virginia",84102,8242
1400000US51061930304,51061930304,"Census Tract 9303.04, Fauquier County, Virginia",128068,10447
1400000US51061930401,51061930401,"Census Tract 9304.01, Fauquier County, Virginia",114130,14447
1400000US51061930402,51061930402,"Census Tract 9304.02, Fauquier County, Virginia",108385,7546
1400000US51061930403,51061930403,"Census Tract 9304.03, Fauquier County, Virginia",110813,17226
1400000US51061930703,51061930703,"Census Tract 9307.03, Fauquier County, Virginia",87083,16843
1400000US51061930704,51061930704,"Census Tract 9307.04, Fauquier County, Virginia",106120,14663
1400000US51061930705,51061930705,"Census Tract 9307.05, Fauquier County, Virginia",81776,10347
1400000US51061930706,51061930706,"Census Tract 9307.06, Fauquier County, Virginia",68654,10330
1400000US51061930707,51061930707,"Census Tract 9307.07, Fauquier County, Virginia",75263,18886
1400000US51063920101,51063920101,"Census Tract 9201.01, Floyd County, Virginia",54223,8976
1400000US51063920102,51063920102,"Census Tract 9201.02, Floyd County, Virginia",48275,4568
1400000US51063920200,51063920200,"Census Tract 9202, Floyd County, Virginia",41750,6037
1400000US51065020101,51065020101,"Census Tract 201.01, Fluvanna County, Virginia",69805,15078
1400000US51065020102,51065020102,"Census Tract 201.02, Fluvanna County, Virginia",74380,3551
1400000US51065020200,51065020200,"Census Tract 202, Fluvanna County, Virginia",62540,7964
1400000US51065020300,51065020300,"Census Tract 203, Fluvanna County, Virginia",51807,11280
1400000US51067020101,51067020101,"Census Tract 201.01, Franklin County, Virginia",67931,9675
1400000US51067020102,51067020102,"Census Tract 201.02, Franklin County, Virginia",61339,9202
1400000US51067020200,51067020200,"Census Tract 202, Franklin County, Virginia",40484,8558
1400000US51067020300,51067020300,"Census Tract 203, Franklin County, Virginia",61829,10037
1400000US51067020400,51067020400,"Census Tract 204, Franklin County, Virginia",58884,4011
1400000US51067020500,51067020500,"Census Tract 205, Franklin County, Virginia",53440,3274
1400000US51067020600,51067020600,"Census Tract 206, Franklin County, Virginia",45000,8634
1400000US51067020700,51067020700,"Census Tract 207, Franklin County, Virginia",37644,13998
1400000US51067020800,51067020800,"Census Tract 208, Franklin County, Virginia",32320,5486
1400000US51067020900,51067020900,"Census Tract 209, Franklin County, Virginia",42418,7369
1400000US51069050100,51069050100,"Census Tract 501, Frederick County, Virginia",55761,13042
1400000US51069050200,51069050200,"Census Tract 502, Frederick County, Virginia",94722,15918
1400000US51069050300,51069050300,"Census Tract 503, Frederick County, Virginia",67354,7074
1400000US51069050400,51069050400,"Census Tract 504, Frederick County, Virginia",68793,12371
1400000US51069050500,51069050500,"Census Tract 505, Frederick County, Virginia",62388,8916
1400000US51069050600,51069050600,"Census Tract 506, Frederick County, Virginia",85673,4969
1400000US51069050700,51069050700,"Census Tract 507, Frederick County, Virginia",63804,7876
1400000US51069050801,51069050801,"Census Tract 508.01, Frederick County, Virginia",56773,6667
1400000US51069050802,51069050802,"Census Tract 508.02, Frederick County, Virginia",71107,8136
1400000US51069050803,51069050803,"Census Tract 508.03, Frederick County, Virginia",68974,9067
1400000US51069050900,51069050900,"Census Tract 509, Frederick County, Virginia",58194,13055
1400000US51069051000,51069051000,"Census Tract 510, Frederick County, Virginia",67267,10990
1400000US51069051101,51069051101,"Census Tract 511.01, Frederick County, Virginia",100030,14531
1400000US51069051102,51069051102,"Census Tract 511.02, Frederick County, Virginia",52880,9639
1400000US51071930100,51071930100,"Census Tract 9301, Giles County, Virginia",56568,5175
1400000US51071930200,51071930200,"Census Tract 9302, Giles County, Virginia",39764,4039
1400000US51071930300,51071930300,"Census Tract 9303, Giles County, Virginia",51400,3359
1400000US51071930400,51071930400,"Census Tract 9304, Giles County, Virginia",46555,2276
1400000US51073100100,51073100100,"Census Tract 1001, Gloucester County, Virginia",64724,9122
1400000US51073100201,51073100201,"Census Tract 1002.01, Gloucester County, Virginia",76611,5931
1400000US51073100202,51073100202,"Census Tract 1002.02, Gloucester County, Virginia",64865,11910
1400000US51073100203,51073100203,"Census Tract 1002.03, Gloucester County, Virginia",61412,6877
1400000US51073100301,51073100301,"Census Tract 1003.01, Gloucester County, Virginia",48073,8798
1400000US51073100302,51073100302,"Census Tract 1003.02, Gloucester County, Virginia",64484,5725
1400000US51073100400,51073100400,"Census Tract 1004, Gloucester County, Virginia",56316,10142
1400000US51073100500,51073100500,"Census Tract 1005, Gloucester County, Virginia",65230,12014
1400000US51075400100,51075400100,"Census Tract 4001, Goochland County, Virginia",107656,18991
1400000US51075400200,51075400200,"Census Tract 4002, Goochland County, Virginia",90174,15890
1400000US51075400300,51075400300,"Census Tract 4003, Goochland County, Virginia",-,**
1400000US51075400400,51075400400,"Census Tract 4004, Goochland County, Virginia",75083,11537
1400000US51075400500,51075400500,"Census Tract 4005, Goochland County, Virginia",55980,14009
1400000US51077060101,51077060101,"Census Tract 601.01, Grayson County, Virginia",27176,4119
1400000US51077060102,51077060102,"Census Tract 601.02, Grayson County, Virginia",35329,6708
1400000US51077060201,51077060201,"Census Tract 602.01, Grayson County, Virginia",28226,4452
1400000US51077060202,51077060202,"Census Tract 602.02, Grayson County, Virginia",34709,10547
1400000US51077060300,51077060300,"Census Tract 603, Grayson County, Virginia",30571,5190
1400000US51079030101,51079030101,"Census Tract 301.01, Greene County, Virginia",46940,9702
1400000US51079030102,51079030102,"Census Tract 301.02, Greene County, Virginia",57026,5885
1400000US51079030200,51079030200,"Census Tract 302, Greene County, Virginia",75608,10681
1400000US51081880101,51081880101,"Census Tract 8801.01, Greensville County, Virginia",45080,8934
1400000US51081880102,51081880102,"Census Tract 8801.02, Greensville County, Virginia",-,**
1400000US51081880200,51081880200,"Census Tract 8802, Greensville County, Virginia",38321,4370
1400000US51083930100,51083930100,"Census Tract 9301, Halifax County, Virginia",29042,5899
1400000US51083930201,51083930201,"Census Tract 9302.01, Halifax County, Virginia",41203,9435
1400000US51083930202,51083930202,"Census Tract 9302.02, Halifax County, Virginia",34286,11301
1400000US51083930301,51083930301,"Census Tract 9303.01, Halifax County, Virginia",34764,7566
1400000US51083930302,51083930302,"Census Tract 9303.02, Halifax County, Virginia",37894,5914
1400000US51083930400,51083930400,"Census Tract 9304, Halifax County, Virginia",49539,10800
1400000US51083930500,51083930500,"Census Tract 9305, Halifax County, Virginia",43586,4989
1400000US51083930600,51083930600,"Census Tract 9306, Halifax County, Virginia",32535,7946
1400000US51083930800,51083930800,"Census Tract 9308, Halifax County, Virginia",35180,5588
1400000US51085320100,51085320100,"Census Tract 3201, Hanover County, Virginia",78737,5633
1400000US51085320200,51085320200,"Census Tract 3202, Hanover County, Virginia",102969,19955
1400000US51085320300,51085320300,"Census Tract 3203, Hanover County, Virginia",86522,18675
1400000US51085320400,51085320400,"Census Tract 3204, Hanover County, Virginia",75833,9439
1400000US51085320500,51085320500,"Census Tract 3205, Hanover County, Virginia",83060,6475
1400000US51085320601,51085320601,"Census Tract 3206.01, Hanover County, Virginia",41571,7301
1400000US51085320602,51085320602,"Census Tract 3206.02, Hanover County, Virginia",50370,12616
