"Field"
"Evergreen SportsPlex 3A"
"EZ School #26 Westminster #2"
"Fairfax Christian School Field 01"
"Fairland Aquatic Park #1"
"Fairland Rec Park #1"
"Fairland Rec Park Field 05"
"Fairleigh Dickinson University - Florham Campus Grass"
"Fairview field #1"
"Fairview field #2"
"Fairview field SS #4"
"Falcon Sports Complex Field 10"
"Falcon Sports Complex Field 11"
"Falcon Sports Complex Field11A"
"Farmington Sports Arena"
"FCSC Main Field"
"FDU #1"
"FDU Soccer Field #1"
"fellowship fields #1"
"Fenton Lane Park Field 2"
"Field #3"
"Field of Dreams #2"
"Fieldstone Middle School #1"
"Fieldstone School #1"
"Florida Union Free school"
"Foley Field Turf"
"Forest Hill Rec Complex #2"
"Forest Hills #1"
"Fort Lee High School"
"FORT STEVENS RECREATIONAL CENTER #1"
"Fortunato (Large Sided)"
"Fox Chapel ES #1"
"Fox Run Fields 9 v 9"
"Franklin Ave Middle School  FAMS"
"Freedom Field - Large Sided #1"
"Freedom HS #1"
"Friends Park #1"
"Friendship Fields"
"Friendship Park C"
"Froehner Field"
"FS Horse Shoe Lake #05"
"FS Horse Shoe Lake #11"
"FSA #5"
"Ft. Ward Park Turf"
"FTYSA #1"
"Full90 Turf #1"
"GAK Main"
"Garrison Forest School"
"Garrison Forest School Turf"
"Garwood Sports & Recreation Complex"
"Gateway Field/Hans Soliz #1"
"Geick Field #10"
"Geick Park"
"Geick Park #10"
"General Van Fleet Field #1"
"General Van Fleet Park"
"Genesee Valley #2"
"German American Kickers"
"Gibbons Field #1"
"Gill Saint Bernard's - Grass"
"Gill Saint Bernard's - Turf"
"Glen Burnie High School Bermuda"
"Glenelg High School #1"
"Gloucester Township Park Turf"
"Gloucester Twp Community Park B"
"GOFFLE BROOK PARK"
"Golda Och Academy"
"Goshen - Davies Complex #1"
"Grace Episcopal Church Field"
"Greater Flemington SC"
"Green Acres #19"
"Green Acres #22"
"Green Brook Middle School"
"Greenway Meadows Park"
"Greenway Meadows Park SS Â"
"Greenwich Catholic #1"
"Gunnel Oval Rec Field"
"Gunnell Oval Complex"
"Gwynn Park High School #1"
"Hackettstown High School #1"
"Hackley School North Turf Field #1"
"Hainesport Municipal Complex 11v11"
"Hamden Hall Country Day School - Beckerman Athletic Fields (Back Turf Field) #1"
"Hamptonburgh #1"
"Hamptonburgh Park #1"
"Harford Community College Grass"
"Harford Community College Turf"
"Harford Technical High School #1"
"Harry Dunham Park"
"Harvey Field #1"
"Haverford Reserve #1"
"Heavenly Farms Turf A"
"Heavenly Farms Turf B"
"Heebner #1"
"Hennings #1"
"Herbert Hoover ES #4"
"Herbst #2"
"Herndon High school Aux Field #2"
"Hetzel Field A"
"Hibernian Club"
"Hickory St Soccer 1 FS"
"Hickory St Soccer 2 SS"
"Hidden Creek #1"
"Hidden Creek Park #1"
"Higgins Field"
"Highland Park HS"
"Hill Top #3"
"Hill Top #9"
"Hill Top 4A"
"Hill Top 4B"
"Hillsborough SC - Country Classics #2"
"Hillsborough SC - Southwoods Rd #2"
"Holmdel High School Turf"
"Holy Cross Academy #1"
"Home Depot Fields"
"Hommocks Middle School #1"
"Honeygo Park Grass"
"Honeygo Park Turf"
"Honeygo Run Park Turf"
"Horseshoe Lake #5"
"Houlihan"
"HTRSA Full Sided #2"
"Hungarian American Citizens Club #1"
"HUSA Complex #3"
"HUSA Complex #4"
"Huston - Allen Pond Park #1"
"Hutchison Elementary Turf"
"Indian Creek HS Field 02"
"Indian Creek Upper School Field #1"
"Ironbound Rec Center #1"
"Ironbound Stadium B"
"Irvington high school #1"
"Iselin Middle School"
"Jackson Justice Complex #1"
"Jackson Mills 2 (9v9)"
"Jackson Mills Field Complex #1"
"Jackson Mills JM1"
"Jackson Mills JM3"
"Jakes Branch County Park #1"
"Jakes Branch County Park #2"
"Jean McInaw Field"
"Jean McInaw Memorial Field #1"
"Jefferson Houston - Full Sided #1"
"Jelleff Recreation Center Turf"
"Jersey Knights Complex #1"
"John Carroll School #1"
"John F Kennedy Memorial High School"
"John F. Kennedy Middle School Field #1"
"John J Burns Park #1"
"John Patrick Sports Complex #1"
"John Rudy Park #1"
"Kantor Park"
"Kennedy #2"
"Kennedy Catholic High School #1"
"Kennedy Dells Park #1"
"Kennedy Dells Park #2"
"Kennedy Field Ken"
"Keystone  Large-Sided #3"
"Keystone Small-Sided #2"
"Keystone Small-Sided #4"
"KildaresPubWC-Turf Field #1"
"Kinder Park Lower Field 02"
"Kinder Park Upper Field B"
"King II #1 Upper"
"King II #2 Lower"
"Kings Park II Upper"
"Kirkwood Soccer Club Field"
"Kohler Park"
"Kohler Park #2"
"KSC Complex #7"
"KSC Field #01"
"Lakeside School #1"
"Landon School Triplett"
"Langtree School"
"Latteri Park #1"
"Laurel Springs Regional Park #2"
"Laurel Springs Regional Park Field #1"
"Legion Field #1"
"Lehigh County #2"
"Lehigh County Large #8"
"Lehigh County Sport Field #4"
"Lehigh County Sport Field #5"
"Lehigh County Sports Fields #2"
"Lehigh County Sports Fields #6"
"Lehigh U Kaufman A"
"Lehigh University Goodman Campus Kaufman D"
"Lehman Stadium #1"
"Lenape Field Complex #4"
"Levans #1"
"Lewis Cole Middle School"
"Lewisburg High School #1"
"Lighted Field #3"
"Lighthouse Soccer Field #1"
"LiMato Field"
"Lincoln"
"Linganore High School stadium"
"LIU: CW Post Campus #1"
"LMSA Soccer Complex F1"
"LMSA Soccer Complex F2"
"Loantaka Brook Park #1"
"Locke Ave G"
"Loisdale Park Turf"
"Long Hill Grass Field"
"Long Reach HS Stadium"
"Lower Dauphin Middle School Grass #1"
"Lower Dauphin Middle School West Turf"
"Lower Memorial"
"Lower Nazareth Elementary 9v9"
"Lucy D Field"
"Lum Turf 1"
"Lurker Park - LP3"
"Luzerne County Sports Complex A"
"Macclesfield Park C"
"Macclesfield Park D"
"Macclesfield Park F"
"Macclesfield Park L"
"Madison Area YMCA - Y Field #4"
"Madison High School"
"Magruder Park #1"
"Main WSC #08"
"Main WSC Turf #1"
"Manahasset Creek Park Turf"
"Manahassett Creek Park #1"
"Manalapan Rec Center B"
"Manhattanville College"
"Maple Shade Turf Field"
"Marine Barracks Field"
"MARITIME College A"
"Mark Harbourt #3"
"Mark Harbourt #4"
"Mark Harbourt Complex #4"
"Marlboro Meadows #1"
"Marriotts Ridge High School"
"Marriotts Ridge High School stadium"
"Marriotts Ridge High School Stadium"
"Marriotts Ridge HS"
"Marriotts Ridge HS Stadium"
"Marter Field #4"
"Martin Luther King Pk #4"
"Maryland SoccerPlex #12"
"Maryland SoccerPlex #13B"
"Maryland Soccerplex #17"
"Maryland SoccerPlex #4"
"Maryland SoccerPlex #7"
"Maryland SoccerPlex #8"
"Maryland SoccerPlex #9"
"Maryland SoccerPlex 12A"
"Maryland SoccerPlex 20A"
"Maryland SoccerPlex 7B"
"Maryland SoccerPlex 9A"
"Masters School #1"
"Mattano Park"
"Maxson School"
"MAYS (Mid-Atlantic Youth Sportsplex) #1"
"McDonogh School #1"
"Mcinaw"
"Md SoccerPlex #12B"
"Md SoccerPlex Field 03"
"Md SoccerPlex Field 13"
"Md SoccerPlex Field 16"
"Meade HS Turf"
"Meadows Field #2"
"Medford Soccer Club - Bende Park #1"
"Medford Soccer Club - Bende Park #2"
"Medford Strikers"
"Medford Strikers Ark Road Complex #3"
"Mehrhof Turf Field #1"
"Memorial"
"Memorial Field Park Ridge"
"Memorial Park #1"
"Memorial Park FIeld Upper #1"
"Memorial Park MG5"
"Memorial Sports Complex M01a"
"Memorial Sports Complex M02b"
"Memorial Sports Complex M2"
"Mercer County College"
"Mercer County College Turf"
"Merle Ave #1"
"Middletown Village Field #2"
"Millburn High School"
"MILLER FIELD #1"
"Miller Field #5"
"Miller Fields"
"Millville Soccer Assoc.-McCafferty #1"
"Minisink Soccer Complex"
"Mitchel Athletic Complex #1"
"MLK Stadium Field #1"
"Mombasha"
"Monroe Soccer Complex #5"
"Monroe Soccer Complex Field #6"
"Monsignor Farrell High School #1"
"Montclair State University"
"Montgomery County CC #7"
"Montville Community Park #1"
"Montville Community Park #2"
"Montville Community Park #3"
"Montville Community Park #4"
"Montville Community Turf #1"
"Montville Community Turf #4"
"Moravian Academy Upper School"
"Morehouse Lower Field Grass"
"Morris Catholic HS"
"Morris Catholic HS Upper #1"
"Morris Catholic Lower"
"Morristown Beard School - Lower #2"
"Mount Laurel United"
"Mount Olive Middle School Turf"
"Mount Saint Joseph High School"
"Mount Saint Mary College #1"
"Mountain Park"
"Mountainside MTN"
"Moyer Rd"
"Moyer Road Park #1"
"MS Horse Shoe Lake #06"
"MSU â Pittser Field #1"
"Mt St Mary College #1"
"Mt. Hebron High School (turf)"
"Mt. Hebron High School stadium"
"Mt. Hebron HS Turf"
"Muldoon's Farm Field 07"
"Muldoons Farm #7"
"Municipal Park #1"
"Municipal Park #2"
"Municipal Park #3"
"Munro Park #1"
"Murtaugh 1 Turf"
"Murtaugh Field 02"
"MV #2"
"MV #3"
"NASA - George Washington Middle School"
"NASA - PCTI"
"New Market #1"
"New Oxford Senior High School #1"
"New Town High School #1"
"New York Red Bulls Training Facility A"
"Newark Academy #1"
"Newark Academy Grass"
"Newton High School"
"Nike Park #7"
"NLSA Fenton Lane Fields #2"
"NLSA-Green Street @ Pennington School Field"
"NLSA-Twin Pines Turf"
"North Brunswick Community Park 1,2,4, 5"
"North East Elementary School"
"Northeast School NES"
"Northern Burlington County Regional Middle School"
"Notre Dame High School (Turf)"
"Notre Dame Prep"
"Notre Dame Prep School #1"
"Notre Dame Prep Turf"
"Nottingham Park #1"
"NVOT Upper Grass"
"O'Brien Field"
"Oak Park FS OP10"
"Oak Park SS OP9"
"Oakdale HS Stadium"
"Oakland Mills HS Stadium"
"OBGC #1"
"OBGC #3"
"Ocean County College (OCC) SS"
"Ocean County College Grass FS"
"Ocean County College Grass SS"
"Ocean County College Turf #1"
"Ocean Twp - Dow D2"
"Ocean Twp - HS JV"
"Ocean Twp - HS Turf"
"Ocean Twp - OTIS O2"
"Ocean Twp - OTIS O5"
"Ocean Twp OTIS4"
"Ocean Twp United"
"Oceanside Park #1"
"Oceanside Park Turf"
"OJR3 South Turf (11v11) OJR3"
"Oklahoma Road MS Middle Field"
"Old Mill High School #1"
"Old Mill HS Turf"
"Old National Pike Park #1"
"Old National Pike Park #4"
"Old Troy Park #1"
"Opatut Park #4"
"Opatut West 5B"
"Opatut West OP5"
"Orangetown Soccer Complex 4 Turf"
"Orangetown Soccer Field Complex #2"
"Orangetown Soccer Field Complex #6"
"Orchard Hills Park #3"
"Overpeck #1"
"Overpeck #2"
"Ovid Hazen Park Field 01"
"Owl Hollow Field #2"
"Owl Hollow OH#2"
"Owl Hollow OH#3"
"Owl Hollow Soccer Field #2"
"Owl Howl Soccer Fields #3"
"Palisades Park Sports Complex"
"Park School - Kelly Turf"
"Pascack Hill HS"
"Pascack Hills High School #1"
"Pascack Valley High School #1"
"Pascack Valley HS"
"Pasco - PCT High School Football field #1"
"Pasco - PCT High School Soccer field #2"
"Passaic High School Boverini Stadium #1"
"Patapsco High School Grass"
"Pawling Sports Complex"
"PCT High School Football"
"PCT High School Soccer"
"PCT Lower Soccer Field #1"
"PDA"
"PDA 1B SS"
"PDA Fields at Westhampton Sports Complex #1"
"PDA Zarepath #1"
"Pelini Park #7"
"Penn Fusion Delacy Soccer Complex  #1"
"Penn Fusion Delacy Soccer Complex #5"
"Penn Fusion United Sports Training Center #3"
"Penn Fusion United Sports Training Center #4"
"Penn Legacy East Petersburg Campus #1"
"Penn Legacy East Petersburg Campus #4"
"Penn Legacy East Petersburg Campus #5"
"Pennigton Park #1"
"Pequannock High School"
"PGCBG Club Sports Park Field 04 & 05"
"Phil Rizzuto"
"Philadelphia Soccer Club  -  Agusta Fields #1"
"Philipsburg Athletic Complex"
"Pier 40 Court Yard East"
"Pier 40 Court Yard West"
"Pier 40 Rooftop RT"
"Pileggi Park #2"
"Pingry Upper School"
"Piscataway HS Turf Field #23"
"Pittser Field"
"Plateau Field #4"
"Pleasant Valley Elementary School #1"
"Pleasant Valley Park"
"Plumeri Sports Complex St Rose College Turf Field"
"Polo Fields #1"
"Poly Prep County Day School #1"
"Pope John High School"
"Pope John HS"
"Princeton FC"
"Princeton FC Farmview Fields FS"
"Princeton FC Smoyer Park"
"Princeton FC Smoyer Park SF"
"Princeton Stuart School"
"Proving Ground #1"
"Proving Ground #2"
"PROVING GROUNDS 3"
"PSC Agusta Fields - # 7 #7"
"PSC/Agusta A4"
"PSC/Agusta A6"
"Pulaski Park"
"Pulis #1"
"Pulis #2"
"Pulis Field A"
"Purnell School"
"Purnell School #1"
"Ralston Lower #1"
"Ralston Upper"
"Ralston Upper #13"
"Ramapo Colleg North Field #1"
"Ramapo College B"
"Ramapo College Turf Field"
"Ramapo College Women's Grass"
"Randall Rec Center"
"Randall's Island #45"
"Randall's Island #51"
"Randall's Island #6"
"Randall's Island #80"
"Randall's Island #84"
"Randallâs Island #10"
"Randallâs Island #73"
"Randallâs Island #82"
"Randallâs Island #85"
"Randallâs Island #90"
"Randalls #84"
"Randalls Island #45"
"Randalls Island #51"
"Randalls Island #62"
"Randalls Island #80"
"Randalls Island #81"
"Randalls Island #83"
"Randalls Island #85"
"Raritan Valley Community College"
"Raritan Waterfront Park #1"
"Rec Center A"
"Rec Center A1"
"Rec Center B"
"Rec Center D/SS"
"Rec Center H"
"Reservoir High School Turf"
"Reynolds #1"
"Reynolds Ave Soccer Complex #1"
"RFK Turf Field #1"
"Richard Montgomery HS"
"Richard Montgomery HS Turf"
"Richboro Elementary #23"
"Ridge Road Rec Pk #4"
"Ridge Road Rec Pk Field 04"
"Ridge Road Rec Pk Field 05"
"Ridgewood HS Stadium #1"
"Riggs LaSalle Recreation Center Turf"
"River Hill High School Stadium"
"River Park #3"
"River Soccer Club #1"
"River Soccer Club #2"
"RiverBank Park"
"Riverbank Park #1"
"RiverFront Park"
"Riverfront Park #1"
"Riverside County Park Football"
"Riverside Park"
"RIverside Park Turf Field #1"
"Riverwood Park R7"
"Robbinsville Community Park #4"
"Robbinsville High School #1"
"Rockville Centre Sports Complex #1"
"Roger Ludlowe Middle School #1"
"Rogers Forge ES North Field #1"
"Roosevelt Intermediate School"
"Rowan Univ. West Campus Turf"
"Roy W Brown #1"
"Rush Soccer Complex #1"
"Rush Soccer Complex #2"
"Rush Soccer Complex #4"
"Rutgers-Busch Sport Club Turf"
"Rutgers-Busch University Park Turf"
"Sacred Heart University Turf"
"Saints Peter and Paul High School #1"
"Sayreville Sports Complex Field 5"
"Schucks Regional Park"
"Schucks Regional Park #1"
"Schuyler Colfax Middle School"
"Schuyler-Colfax Middle School #1"
"Scotch Plains Fanwood #1"
"Seminary Park Turf"
"Seventh District Elementary School #1"
"Seventh District Elementary School #3"
"Shelter Cove SS #15"
"Sid Fey"
"Sidwell Friends School #1"
"Smith 1 Turf"
"Smith Field #1"
"Snyder Ave. Field (Turf)"
"Snyder Avenue Park #1"
"Soldier #1"
"Soldier #2"
"Soldier #3"
"Somers High School T2"
"SOUTH ARDMORE PLAYGROUND Field"
"South Gunner's Branch Local Park #1"
"South Woods Road Soccer Fields #2"
"Southside Field #1"
"Spark Field"
"Spark turf field #2"
"Sparta Evangelical Church Large"
"Sparta Evangelical Church Small"
"Spencer Rockman Complex"
"Speno Park #1"
"SPFSA - Ponderosa #1"
"SPFSA - Southside #1"
"SPFSA VoTech #1A"
"Sportika Sports"
"Sportsfriends Grass 9v9"
"Sportsfriends Turf"
"Sprague Field #1"
"St James Field"
"St Rose Athletic Fields FS"
"St Rose Fields #1"
"St. Andrews Episcopal High School Turf"
"St. John Vianney RC"
"St. John's College High School"
"St. Mary's Ryken High School"
"Stansbury Park #1"
"Stewart Park"
"Stone Church field #1"
"Stone Point Park"
"STRONGHOLD SC - Gill St. Bernard's School #1"
"STRONGHOLD SC - Gill St. Bernard's School Turf"
"Stuart Country Day School"
"Stuart Country Day School Field #1"
"Sullivan Trail Fields"
"Summit Glenside Field #01"
"Summit High School #1"
"Summit Memorial Varsity #01"
"Sunnybrook Park #1"
"SUNY Purchase"
"Superdome Sports Indoor"
"Sussex Academy #1"
"Sussex Academy Field 01"
"Sussex County College"
"Swann Park"
"Taft School #1"
"Talbot County Community Center #1"
"Tamaques Park"
"Tamaques School"
"Taylor Mills School"
"The Calverton School Small Sided"
"The Club"
"The Pingry School LOWER"
"The Proving Ground #3"
"The Proving Grounds #1"
"The Proving Grounds #2"
"The Proving Grounds 2A"
"The Taft School #1"
"The Wardlaw-Hartridge School Rear SS Turf #1"
"The Wardlaw-Hartridge School Rear Turf Field #2"
"The Willow School"
"Thompson Family Park B1"
"Thompson Park"
"Thompson Park #1"
"Thompson Park B4"
"Thompson SS"
"Tibbetts Brook Park #2"
"Ticetown"
"Tickneck Park #1"
"Tiffany Fields #1"
"Tinton Falls/Sycamore Soccer Complex #5"
"Todd ES Grass"
"Tollgate Park #1"
"Torpey Athletic Complex"
"Towson High School Turf"
"Trinity Catholic High School"
"Trinity High School Turf"
"Trotters Crossing Complex TR1"
"Trotters Crossing Complex TR2"
"Trotters Crossing Complex TR3"
"TSF Academy"
"Tuckahoe (11v11) #1"
"Tuckahoe (9v9) #6"
"Tuckahoe (9v9) #7"
"Tuckahoe #34"
"Tuckahoe Sod Farm #1"
"Tuckahoe Turf Farm #01"
"Tulpehocken HS #1"
"Turk #1"
"Turk #3"
"Turk #4"
"Turkey Brook Park #1"
"Turkey Brook Park #4"
"Turkey Brook Park 4A"
"Turkey Brook Park 4B"
"Turkey Swamp Park"
"Turkey Swamp Park Lower #1"
"Twin Pines"
"Tyler Davis Fields"
"UASC #1"
"UASC #5"
"UASC #6"
"UDHS Cardinal Stadium"
"UGH Club #2"
"UGH Club #4"
"Ukrainian Nationals Sports Complex #1"
"Ukrainian Nationals Sports Complex #6"
"Ukrainian Nationals Sports Complex 5A"
"Ukrainian Nationals Sports Complex 6A"
"Ulla Popken #1"
"Union College Park"
"University of Bridgeport Knights Field #1"
"Upper Esternay"
"Valley Fields North"
"Vanderburg #10"
"Vanderburg #13"
"Vanderburg #15"
"Vanderburg #9"
"Venetian Shores Park"
"Venetian Shores Park #1"
"Vermes Field #1"
"Verrazano Sports Complex at Calvert Vaux Park #2"
"Veteran's Athletic Field #1"
"Veterans Athletic Field #1"
"Veterans Park (11v11)"
"Veterans Park #1"
"Veterans Park 9V9"
"Veterans Park Hamilton 9v9 #1"
"Veterans Turf 1"
"Vets Field #1"
"volunteer #2"
"Volunteers Park Lower #9"
"Voorhees SA"
"Votee Park SportsPlex #1"
"W.N.Y. Centennial Field #1"
"Walker Mill Regional Park"
"Walker Mill RP"
"Walker Mill RP #1"
"Walter Johnson HS #1"
"Walter Johnson HS Turf"
"Wardlaw Hartridge HS Turf #1"
"Wardlaw Hartridge School #1"
"Warinanco Track"
"Warwick Town Park A1"
"Warwick Town Park P1"
"Washington Bible College #1"
"Washington Crossing #1 11v11"
"Washingtonville High School Upper"
"Watchung Hills High School Tozier"
"Waterfront Field #1"
"Watsessing Park"
"Wayne Valley High School"
"Wehr's Dam Scoreboard #1"
"Weimann Field #1"
"Welsh Valley Middle School #1"
"West Front"
"West Orange Armory/Soccer Palace"
"Westbeach Turf"
"Western Regional Park #4"
"Western Regional Park #5"
"Western Regional Park #7"
"Western Regional Park Field 4"
"Westhampton Turf #2"
"Westminster School 26 #1"
"Wheeler Park #1"
"White Oak Park"
"White Oak Park #1"
"Whitemarsh Park (E.Shore) A"
"Whitemarsh Park E"
"William Wilt Soccer Complex"
"William Wilt Soccer Complex A"
"Willow Pond Park"
"Wilson Farm Park (PA) #1"
"Winding Hills East C"
"Witter Fields #1"
"WLP (9v9) #7"
"WLP (9v9) #8"
"WLP #3"
"WLP #4"
"WLP #5"
"Woodbridge High School Football Turf"
"Wooton High School Turf"
"Wootton HS Turf"
"Work House Fields #1"
"World Class FC (NY)"
"World Class FC/Waldwick SuperDome #1"
"World Class Turf #5"
"World Class/Orangetown Soccer ComplexArtifical turf #1"
"WSC-SS 01A"
"WSC-SS 01B"
"WTHS (11/12) Turf #10"
"Yorktown Sports Complex #1"
"YSC Sports #1"
