"Home","Away","Field","Age.Group","Gender"
"STRIKERS 2006 PREMIER BLACK U12 Girls ADSL","KICKERS COLLEGIATE DASH U12 Girls ADSL","Striker Park #04","U12","Girls"
"STRIKERS 2006 PREMIER WHITE U12 Girls ADSL","KICKERS SOUTH UKROP PARK SPIRIT U12 Girls ADSL","West Creek #07 S/S","U12","Girls"
"STRIKERS 2006 PREMIER WHITE U12 Girls ADSL","FC RICHMOND METRO U12 Girls ADSL","Striker Park #04","U12","Girls"
"POWHATAN FURY 06G U12 Girls ADSL","STRIKERS 2006 PREMIER BLACK U12 Girls ADSL","Fighting Creek Park #2","U12","Girls"
"KICKERS SOUTH UKROP PARK PRIDE U12 Girls ADSL","KICKERS COLLEGIATE DASH U12 Girls ADSL","Woodlake #3","U12","Girls"
"KICKERS SOUTH UKROP PARK SPIRIT U12 Girls ADSL","FC RICHMOND METRO U12 Girls ADSL","Ukrop Park 4A","U12","Girls"
"POWHATAN FURY 06G U12 Girls ADSL","KICKERS COLLEGIATE DASH U12 Girls ADSL","Fighting Creek Park #1","U12","Girls"
"STRIKERS 2006 PREMIER BLACK U12 Girls ADSL","STRIKERS 2006 PREMIER WHITE U12 Girls ADSL","Striker Park #05","U12","Girls"
"STRIKERS 2006 PREMIER WHITE U12 Girls ADSL","KICKERS COLLEGIATE DASH U12 Girls ADSL","Striker Park #04","U12","Girls"
"FC RICHMOND METRO U12 Girls ADSL","STRIKERS 2006 PREMIER BLACK U12 Girls ADSL","Greenfield #2","U12","Girls"
"KICKERS COLLEGIATE DASH U12 Girls ADSL","FC RICHMOND METRO U12 Girls ADSL","Ukrop Park 1A","U12","Girls"
"POWHATAN FURY 06G U12 Girls ADSL","STRIKERS 2006 PREMIER WHITE U12 Girls ADSL","Fighting Creek Park #2","U12","Girls"
"KICKERS SOUTH UKROP PARK SPIRIT U12 Girls ADSL","STRIKERS 2006 PREMIER BLACK U12 Girls ADSL","Woodlake #3","U12","Girls"
"FC RICHMOND METRO U12 Girls ADSL","STRIKERS 2006 PREMIER WHITE U12 Girls ADSL","Greenfield #1","U12","Girls"
"STRIKERS 2006 PREMIER BLACK U12 Girls ADSL","POWHATAN FURY 06G U12 Girls ADSL","Striker Park #04","U12","Girls"
"KICKERS SOUTH UKROP PARK SPIRIT U12 Girls ADSL","KICKERS COLLEGIATE DASH U12 Girls ADSL","Woodlake #3","U12","Girls"
"KICKERS WOODLAKE/RIVER CITY REIGN U12 Girls ADSL","KICKERS COLLEGIATE DASH U12 Girls ADSL","Woodlake #3","U12","Girls"
"POWHATAN FURY 06G U12 Girls ADSL","FC RICHMOND METRO U12 Girls ADSL","Fighting Creek Park #2","U12","Girls"
"KICKERS SOUTH UKROP PARK SPIRIT U12 Girls ADSL","STRIKERS 2006 PREMIER WHITE U12 Girls ADSL","Woodlake #3","U12","Girls"
"KICKERS COLLEGIATE DASH U12 Girls ADSL","STRIKERS 2006 PREMIER BLACK U12 Girls ADSL","Ukrop Park 1B","U12","Girls"
