"Home","Away","Field"
"Fredericksburg FC 2005 U13 Male CCL","Virginia Legacy 2005 U13 Male CCL","FFC Park #13"
"NVSC 2005 U13 Male CCL","Potomac 2005 U13 Male CCL","Hellwig Park #2"
"McLean 2005 U13 Male CCL","Roanoke Star 2005 U13 Male CCL","Spring Hill Recreation Center #2"
"FC Richmond 2005 U13 Male CCL","Beach FC 2005 U13 Male CCL","Huguenot Park #1"
"SOCA 2005 U13 Male CCL","SYA 2005 U13 Male CCL","SOCA South Fork Soccer Park #2"
"FC Frederick 2005 U13 Female CCL","Arlington 2005 U13 Female CCL","Urbana High School #Stad"
"DC Stoddert 2005 U13 Female CCL","Loudoun 2005 U13 Female CCL","Maryland SoccerPlex #6"
"Ellicott City 2005 U13 Female CCL","LMVSC 2005 U13 Female CCL","Troy Park #3"
"Fredericksburg FC 2005 U13 Female CCL","Virginia Legacy 2005 U13 Female CCL","FFC Park #13"
"NVSC 2005 U13 Female CCL","Potomac 2005 U13 Female CCL","Hellwig Park #2"
"McLean 2005 U13 Female CCL","Roanoke Star 2005 U13 Female CCL","Spring Hill Recreation Center #2"
"FC Richmond 2005 U13 Female CCL","Beach FC 2005 U13 Female CCL","Huguenot Park #1"
"SOCA 2005 U13 Female CCL","SYA 2005 U13 Female CCL","SOCA South Fork Soccer Park #2"
"FC Frederick 2006 U12 Male CCL","Arlington 2006 U12 Male CCL","Urbana High School #Aux"
"DC Stoddert 2006 U12 Male CCL","Loudoun 2006 U12 Male CCL","Maryland SoccerPlex #7a"
"Ellicott City 2006 U12 Male CCL","LMVSC 2006 U12 Male CCL","Glenelg Country School #1"
"Fredericksburg FC 2006 U12 Male CCL","Virginia Legacy 2006 U12 Male CCL","FFC Park #15a"
"NVSC 2006 U12 Male CCL","Potomac 2006 U12 Male CCL","Hellwig Park #3"
"McLean 2006 U12 Male CCL","Roanoke Star 2006 U12 Male CCL","Spring Hill Recreation Center #3"
"FC Richmond 2006 U12 Male CCL","Beach FC 2006 U12 Male CCL","Greenfield Elementary School #1"
"SOCA 2006 U12 Male CCL","SYA 2006 U12 Male CCL","SOCA South Fork Soccer Park #5"
"FC Frederick 2006 U12 Female CCL","Arlington 2006 U12 Female CCL","Urbana High School #Aux"
"DC Stoddert 2006 U12 Female CCL","Loudoun 2006 U12 Female CCL","Maryland SoccerPlex #7b"
"Ellicott City 2006 U12 Female CCL","LMVSC 2006 U12 Female CCL","Glenelg Country School #1"
"Fredericksburg FC 2006 U12 Female CCL","Virginia Legacy 2006 U12 Female CCL","FFC Park #15b"
"NVSC 2006 U12 Female CCL","Potomac 2006 U12 Female CCL","Hellwig Park #3"
"McLean 2006 U12 Female CCL","Roanoke Star 2006 U12 Female CCL","Spring Hill Recreation Center #3"
"FC Richmond 2006 U12 Female CCL","Beach FC 2006 U12 Female CCL","Greenfield Elementary School #1"
"SOCA 2006 U12 Female CCL","SYA 2006 U12 Female CCL","SOCA South Fork Soccer Park #5"
"FC Frederick 2007 U11 Male CCL","Arlington 2007 U11 Male CCL","Urbana High School #Aux"
"DC Stoddert 2007 U11 Male CCL","Loudoun 2007 U11 Male CCL","Maryland SoccerPlex #7a"
"Ellicott City 2007 U11 Male CCL","LMVSC 2007 U11 Male CCL","Glenelg Country School #1"
"Fredericksburg FC 2007 U11 Male CCL","Virginia Legacy 2007 U11 Male CCL","FFC Park #14a"
"NVSC 2007 U11 Male CCL","Potomac 2007 U11 Male CCL","Hellwig Park #3"
"McLean 2007 U11 Male CCL","Roanoke Star 2007 U11 Male CCL","Spring Hill Recreation Center #3"
"FC Richmond 2007 U11 Male CCL","Beach FC 2007 U11 Male CCL","Greenfield Elementary School #1"
"SOCA 2007 U11 Male CCL","SYA 2007 U11 Male CCL","SOCA South Fork Soccer Park #5"
"FC Frederick 2007 U11 Female CCL","Arlington 2007 U11 Female CCL","Urbana High School #Aux"
"DC Stoddert 2007 U11 Female CCL","Loudoun 2007 U11 Female CCL","Maryland SoccerPlex #7b"
"Fredericksburg FC 2007 U11 Female CCL","Virginia Legacy 2007 U11 Female CCL","FFC Park #14b"
"NVSC 2007 U11 Female CCL","Potomac 2007 U11 Female CCL","Hellwig Park #3"
"McLean 2007 U11 Female CCL","Roanoke Star 2007 U11 Female CCL","Spring Hill Recreation Center #3"
"FC Richmond 2007 U11 Female CCL","Beach FC 2007 U11 Female CCL","Greenfield Elementary School #1"
"SOCA 2007 U11 Female CCL","SYA 2007 U11 Female CCL","SOCA South Fork Soccer Park #5"
"DC Stoddert 2008 U10 Male CCL","Loudoun 2008 U10 Male CCL","Maryland SoccerPlex #13a"
"Arlington 2008 U10 Male CCL","McLean 2008 U10 Male CCL","Williamsburg Middle School #1a"
"Potomac 2008 U10 Male CCL","SYA 2008 U10 Male CCL","Muldoon’s Farm #6a"
"Potomac 2008 U10 Male CCL","Ellicott City 2008 U10 Male CCL","Muldoon’s Farm"
"DC Stoddert 2008 U10 Female CCL","Loudoun 2008 U10 Female CCL","Maryland SoccerPlex #13b"
"Arlington 2008 U10 Female CCL","McLean 2008 U10 Female CCL","Williamsburg Middle School #1b"
"Potomac 2008 U10 Female CCL","SYA 2008 U10 Female CCL","Muldoon’s Farm #6a"
"Potomac 2008 U10 Male CCL","SYA 2008 U10 Male CCL","Muldoon’s Farm #6b"
"Potomac 2008 U10 Female CCL","SYA 2008 U10 Female CCL","Muldoon’s Farm #6a"
"Potomac 2008 U10 Male CCL","SYA 2008 U10 Male CCL","Muldoon’s Farm #6b"
"Arlington 2008 U10 Male CCL","McLean 2008 U10 Male CCL","Williamsburg Middle School #1a"
"Arlington 2008 U10 Male CCL","McLean 2008 U10 Male CCL","Williamsburg Middle School #2b"
"Arlington 2008 U10 Female CCL","McLean 2008 U10 Female CCL","Williamsburg Middle School #1b"
"Arlington 2008 U10 Female CCL","McLean 2008 U10 Female CCL","Williamsburg Middle School #1a"
"DC Stoddert 2008 U10 Male CCL","Loudoun 2008 U10 Male CCL","Maryland SoccerPlex #13a"
"DC Stoddert 2008 U10 Male CCL","Loudoun 2008 U10 Male CCL","Jelleff #1"
"DC Stoddert 2008 U10 Female CCL","Loudoun 2008 U10 Female CCL","Maryland SoccerPlex #13b"
"DC Stoddert 2008 U10 Female CCL","Loudoun 2008 U10 Female CCL","Maryland SoccerPlex #13b"
"DC Stoddert 2008 U10 Female CCL","Loudoun 2008 U10 Female CCL","Jelleff #1"
"SYA 2008 U10 Male CCL","Ellicott City 2008 U10 Male CCL","Muldoon’s Farm #6a"
"SYA 2008 U10 Female CCL","Ellicott City 2008 U10 Female CCL","Muldoon’s Farm #6b"
"DC Stoddert 2009 U09 Male CCL","Loudoun 2009 U09 Male CCL","Maryland SoccerPlex #13a"
"Arlington 2009 U09 Male CCL","McLean 2009 U09 Male CCL","Williamsburg Middle School #2a"
"Potomac 2009 U09 Male CCL","SYA 2009 U09 Male CCL","Muldoon’s Farm #6a"
"Potomac 2009 U09 Male CCL","Ellicott City 2009 U09 Male CCL","Muldoon’s Farm #6a"
"DC Stoddert 2009 U09 Female CCL","Loudoun 2009 U09 Female CCL","Maryland SoccerPlex #13b"
"Arlington 2009 U09 Female CCL","McLean 2009 U09 Female CCL","Williamsburg Middle School #1b"
"Potomac 2009 U09 Female CCL","SYA 2009 U09 Female CCL","Muldoon’s Farm #6b"
"Potomac 2009 U09 Male CCL","SYA 2009 U09 Male CCL","Muldoon’s Farm #6a"
"Potomac 2009 U09 Female CCL","SYA 2009 U09 Female CCL","Muldoon’s Farm #6b"
"Arlington 2009 U09 Male CCL","McLean 2009 U09 Male CCL","Williamsburg Middle School #2a"
"Arlington 2009 U09 Male CCL","McLean 2009 U09 Male CCL","Williamsburg Middle School #2b"
"Arlington 2009 U09 Female CCL","McLean 2009 U09 Female CCL","Williamsburg Middle School #1b"
"Arlington 2009 U09 Female CCL","McLean 2009 U09 Female CCL","Williamsburg Middle School #1a"
"DC Stoddert 2009 U09 Male CCL","Loudoun 2009 U09 Male CCL","Maryland SoccerPlex #13a"
"DC Stoddert 2009 U09 Male CCL","Loudoun 2009 U09 Male CCL","Jelleff #1"
"DC Stoddert 2009 U09 Female CCL","Loudoun 2009 U09 Female CCL","Maryland SoccerPlex #13b"
"SYA 2009 U09 Male CCL","Ellicott City 2009 U09 Male CCL","Muldoon’s Farm #6b"
"SYA 1999 U19 Male CCL","Beach FC 1999 U19 Male CCL","Centreville High School #Practice - Turf"
"Roanoke Star 1999 U19 Male CCL","Fredericksburg FC 1999 U19 Male CCL","Countryside #Carilion"
"SOCA 1999 U19 Male CCL","FC Richmond 1999 U19 Male CCL","SOCA South Fork Soccer Park #4"
"Virginia Legacy 1999 U19 Male CCL","McLean 1999 U19 Male CCL","Warhill Sports Complex #Turf 4"
"NVSC 1999 U19 Male CCL","Arlington 1999 U19 Male CCL","Hellwig Park #8"
"Roanoke Star 1999 U19 Female CCL","Fredericksburg FC 1999 U19 Female CCL","Countryside #Carilion"
"Virginia Legacy 1999 U19 Female CCL","McLean 1999 U19 Female CCL","Warhill Sports Complex #Turf 5"
"NVSC 1999 U19 Female CCL","Arlington 1999 U19 Female CCL","Hellwig Park #7"
"SOCA 1999 U19 Female CCL","Beach FC 1999 U19 Female CCL","SOCA South Fork Soccer Park #4"
"SYA 2000 U18 Male CCL","Beach FC 2000 U18 Male CCL","Centerville High School #Stadium"
"Virginia Legacy 2000 U18 Male CCL","McLean 2000 U18 Male CCL","Warhill Sports Complex #Turf 5"
"NVSC 2000 U18 Male CCL","Arlington 2000 U18 Male CCL","Hellwig Park #8"
"SYA 2000 U18 Female CCL","Beach FC 2000 U18 Female CCL","Centerville High School #Practice - Turf"
"Roanoke Star 2000 U18 Female CCL","Fredericksburg FC 2000 U18 Female CCL","Countryside #Carilion"
"SOCA 2000 U18 Female CCL","FC Richmond 2000 U18 Female CCL","SOCA South Fork Soccer Park #3"
"Virginia Legacy 2000 U18 Female CCL","McLean 2000 U18 Female CCL","Warhill Sports Complex #Turf 5"
"NVSC 2000 U18 Female CCL","Arlington 2000 U18 Female CCL","Hellwig Park #7"
"SYA 2001 U17 Male CCL","Beach FC 2001 U17 Male CCL","Centerville High School #Practice - Turf"
"Roanoke Star 2001 U17 Male CCL","Fredericksburg FC 2001 U17 Male CCL","Countryside #Carilion"
"SOCA 2001 U17 Male CCL","FC Richmond 2001 U17 Male CCL","SOCA South Fork Soccer Park #4"
"Virginia Legacy 2001 U17 Male CCL","McLean 2001 U17 Male CCL","Warhill Sports Complex #Turf 5"
"NVSC 2001 U17 Male CCL","Arlington 2001 U17 Male CCL","Hellwig Park #8"
"SYA 2001 U17 Female CCL","Beach FC 2001 U17 Female CCL","Centerville High School #Practice - Turf"
"Roanoke Star 2001 U17 Female CCL","Fredericksburg FC 2001 U17 Female CCL","Countryside #McLeod"
"SOCA 2001 U17 Female CCL","FC Richmond 2001 U17 Female CCL","SOCA South Fork Soccer Park #4"
"Virginia Legacy 2001 U17 Female CCL","McLean 2001 U17 Female CCL","Warhill Sports Complex #Turf 4"
"NVSC 2001 U17 Female CCL","Arlington 2001 U17 Female CCL","Hellwig Park #7"
"SYA 2002 U16 Male CCL","Beach FC 2002 U16 Male CCL","SYA Sports Park #4"
"Roanoke Star 2002 U16 Male CCL","Fredericksburg FC 2002 U16 Male CCL","Countryside #Advance Auto"
"SOCA 2002 U16 Male CCL","FC Richmond 2002 U16 Male CCL","SOCA South Fork Soccer Park #3"
"Virginia Legacy 2002 U16 Male CCL","McLean 2002 U16 Male CCL","Warhill Sports Complex #Turf 5"
"NVSC 2002 U16 Male CCL","Arlington 2002 U16 Male CCL","Hellwig Park #7"
"SYA 2002 U16 Female CCL","Beach FC 2002 U16 Female CCL","SYA Sports Park #4"
"Roanoke Star 2002 U16 Female CCL","Fredericksburg FC 2002 U16 Female CCL","Countryside #Carilion"
"SOCA 2002 U16 Female CCL","FC Richmond 2002 U16 Female CCL","SOCA South Fork Soccer Park #3"
"Virginia Legacy 2002 U16 Female CCL","McLean 2002 U16 Female CCL","Warhill Sports Complex #Turf 4"
"NVSC 2002 U16 Female CCL","Arlington 2002 U16 Female CCL","Hellwig Park #8"
"Arlington 2003 U15 Male CCL","Ellicott City 2003 U15 Male CCL","Long Bridge Park #3"
"LMVSC 2003 U15 Male CCL","FC Frederick 2003 U15 Male CCL","Edison High School (EHS) #Lower Full"
"DC Stoddert 2003 U15 Male CCL","NVSC 2003 U15 Male CCL","Maryland SoccerPlex #4"
"Potomac 2003 U15 Male CCL","Loudoun 2003 U15 Male CCL","Maryland SoccerPlex #6"
"SYA 2003 U15 Male CCL","Beach FC 2003 U15 Male CCL","SYA Sports Park #4"
"Roanoke Star 2003 U15 Male CCL","Fredericksburg FC 2003 U15 Male CCL","Countryside #Advance Auto"
"SOCA 2003 U15 Male CCL","FC Richmond 2003 U15 Male CCL","SOCA South Fork Soccer Park #3"
"Virginia Legacy 2003 U15 Male CCL","McLean 2003 U15 Male CCL","Warhill Sports Complex #Turf 4"
"Arlington 2003 U15 Female CCL","Ellicott City 2003 U15 Female CCL","Long Bridge Park #4"
"LMVSC 2003 U15 Female CCL","FC Frederick 2003 U15 Female CCL","Edison High School (EHS) #Lower Full"
"DC Stoddert 2003 U15 Female CCL","NVSC 2003 U15 Female CCL","Maryland SoccerPlex #4"
"Potomac 2003 U15 Female CCL","Loudoun 2003 U15 Female CCL","Maryland SoccerPlex #6"
"SYA 2003 U15 Female CCL","Beach FC 2003 U15 Female CCL","SYA Sports Park #4"
"Roanoke Star 2003 U15 Female CCL","Fredericksburg FC 2003 U15 Female CCL","Countryside #McLeod"
"SOCA 2003 U15 Female CCL","FC Richmond 2003 U15 Female CCL","SOCA South Fork Soccer Park #3"
"Virginia Legacy 2003 U15 Female CCL","McLean 2003 U15 Female CCL","Warhill Sports Complex #Turf 4"
"Arlington 2004 U14 Male CCL","Ellicott City 2004 U14 Male CCL","Long Bridge Park #3"
"LMVSC 2004 U14 Male CCL","FC Frederick 2004 U14 Male CCL","Lee District Park (LDP) #4 (full)"
"DC Stoddert 2004 U14 Male CCL","NVSC 2004 U14 Male CCL","Maryland SoccerPlex #4"
"Potomac 2004 U14 Male CCL","Loudoun 2004 U14 Male CCL","Maryland SoccerPlex #6"
"SYA 2004 U14 Male CCL","Beach FC 2004 U14 Male CCL","Centerville High School #Stadium"
"Roanoke Star 2004 U14 Male CCL","Fredericksburg FC 2004 U14 Male CCL","Countryside #Advance Auto"
"SOCA 2004 U14 Male CCL","FC Richmond 2004 U14 Male CCL","SOCA South Fork Soccer Park #2"
"Virginia Legacy 2004 U14 Male CCL","McLean 2004 U14 Male CCL","Warhill Sports Complex #Grass 8"
"LMVSC 2004 U14 Female CCL","FC Frederick 2004 U14 Female CCL","Lee District Park (LDP) #4 (full)"
"DC Stoddert 2004 U14 Female CCL","NVSC 2004 U14 Female CCL","Maryland SoccerPlex #4"
"Potomac 2004 U14 Female CCL","Loudoun 2004 U14 Female CCL","Maryland SoccerPlex #6"
"SYA 2004 U14 Female CCL","Beach FC 2004 U14 Female CCL","Centerville High School #Stadium"
"Roanoke Star 2004 U14 Female CCL","Fredericksburg FC 2004 U14 Female CCL","Countryside #McLeod"
"SOCA 2004 U14 Female CCL","FC Richmond 2004 U14 Female CCL","SOCA South Fork Soccer Park #2"
"Virginia Legacy 2004 U14 Female CCL","McLean 2004 U14 Female CCL","Warhill Sports Complex #Grass 8"
"Arlington 2005 U13 Male CCL","Ellicott City 2005 U13 Male CCL","Long Bridge Park #3"
"LMVSC 2005 U13 Male CCL","FC Frederick 2005 U13 Male CCL","Lee District Park (LDP) #4 (full)"
"DC Stoddert 2005 U13 Male CCL","NVSC 2005 U13 Male CCL","Maryland SoccerPlex #4"
"Potomac 2005 U13 Male CCL","Loudoun 2005 U13 Male CCL","Maryland SoccerPlex #6"
"SYA 2005 U13 Male CCL","Beach FC 2005 U13 Male CCL","Centreville High School #Stadium"
"Roanoke Star 2005 U13 Male CCL","Fredericksburg FC 2005 U13 Male CCL","Countryside #Advance Auto"
"SOCA 2005 U13 Male CCL","FC Richmond 2005 U13 Male CCL","SOCA South Fork Soccer Park #2"
"Virginia Legacy 2005 U13 Male CCL","McLean 2005 U13 Male CCL","Warhill Sports Complex #Grass 8"
"Arlington 2005 U13 Female CCL","Ellicott City 2005 U13 Female CCL","Long Bridge Park #3"
"LMVSC 2005 U13 Female CCL","FC Frederick 2005 U13 Female CCL","Lee District Park (LDP) #4 (full)"
"DC Stoddert 2005 U13 Female CCL","NVSC 2005 U13 Female CCL","Maryland SoccerPlex #4"
"Potomac 2005 U13 Female CCL","Loudoun 2005 U13 Female CCL","Maryland SoccerPlex #6"
"SYA 2005 U13 Female CCL","Beach FC 2005 U13 Female CCL","Centreville High School #Stadium"
"Roanoke Star 2005 U13 Female CCL","Fredericksburg FC 2005 U13 Female CCL","Countryside #Carilion"
"SOCA 2005 U13 Female CCL","FC Richmond 2005 U13 Female CCL","SOCA South Fork Soccer Park #2"
"Virginia Legacy 2005 U13 Female CCL","McLean 2005 U13 Female CCL","Warhill Sports Complex #Grass 8"
"Arlington 2006 U12 Male CCL","Ellicott City 2006 U12 Male CCL","Virginia Highlands #1"
"LMVSC 2006 U12 Male CCL","FC Frederick 2006 U12 Male CCL","Edison High School (EHS) #Lower Left"
"DC Stoddert 2006 U12 Male CCL","NVSC 2006 U12 Male CCL","Maryland SoccerPlex #7a"
"Potomac 2006 U12 Male CCL","Loudoun 2006 U12 Male CCL","Maryland SoccerPlex #7a"
"SYA 2006 U12 Male CCL","Beach FC 2006 U12 Male CCL","SYA Sports Park #2"
"Roanoke Star 2006 U12 Male CCL","Fredericksburg FC 2006 U12 Male CCL","Countryside II #4"
"SOCA 2006 U12 Male CCL","FC Richmond 2006 U12 Male CCL","SOCA South Fork Soccer Park #5"
"Virginia Legacy 2006 U12 Male CCL","McLean 2006 U12 Male CCL","Warhill Sports Complex #Grass 4"
"Arlington 2006 U12 Female CCL","Ellicott City 2006 U12 Female CCL","Virginia Highlands #1"
"LMVSC 2006 U12 Female CCL","FC Frederick 2006 U12 Female CCL","Edison High School (EHS) #Lower Right"
"DC Stoddert 2006 U12 Female CCL","NVSC 2006 U12 Female CCL","Maryland SoccerPlex #7b"
"Potomac 2006 U12 Female CCL","Loudoun 2006 U12 Female CCL","Maryland SoccerPlex #7b"
"SYA 2006 U12 Female CCL","Beach FC 2006 U12 Female CCL","SYA Sports Park #2"
"Roanoke Star 2006 U12 Female CCL","Fredericksburg FC 2006 U12 Female CCL","Countryside II #4"
"SOCA 2006 U12 Female CCL","FC Richmond 2006 U12 Female CCL","SOCA South Fork Soccer Park #5"
"Virginia Legacy 2006 U12 Female CCL","McLean 2006 U12 Female CCL","Warhill Sports Complex #Grass 4"
"Arlington 2007 U11 Male CCL","Ellicott City 2007 U11 Male CCL","Virginia Highlands #1"
"LMVSC 2007 U11 Male CCL","FC Frederick 2007 U11 Male CCL","Edison High School (EHS) #Lower Left"
"DC Stoddert 2007 U11 Male CCL","NVSC 2007 U11 Male CCL","Maryland SoccerPlex #7a"
"Potomac 2007 U11 Male CCL","Loudoun 2007 U11 Male CCL","Maryland SoccerPlex #7a"
"SYA 2007 U11 Male CCL","Beach FC 2007 U11 Male CCL","SYA Sports Park #2"
"Roanoke Star 2007 U11 Male CCL","Fredericksburg FC 2007 U11 Male CCL","Countryside II #4"
"SOCA 2007 U11 Male CCL","FC Richmond 2007 U11 Male CCL","SOCA South Fork Soccer Park #5"
"Virginia Legacy 2007 U11 Male CCL","McLean 2007 U11 Male CCL","Warhill Sports Complex #Grass 4"
"LMVSC 2007 U11 Female CCL","FC Frederick 2007 U11 Female CCL","Edison High School (EHS) #Lower Right"
"DC Stoddert 2007 U11 Female CCL","NVSC 2007 U11 Female CCL","Maryland SoccerPlex #7b"
"Potomac 2007 U11 Female CCL","Loudoun 2007 U11 Female CCL","Maryland SoccerPlex #7b"
"SYA 2007 U11 Female CCL","Beach FC 2007 U11 Female CCL","SYA Sports Park #2"
"Roanoke Star 2007 U11 Female CCL","Fredericksburg FC 2007 U11 Female CCL","Countryside II #4"
"SOCA 2007 U11 Female CCL","FC Richmond 2007 U11 Female CCL","SOCA South Fork Soccer Park #5"
"Virginia Legacy 2007 U11 Female CCL","McLean 2007 U11 Female CCL","Warhill Sports Complex #Grass 4"
"McLean 2008 U10 Male CCL","DC Stoddert 2008 U10 Male CCL","Spring Hill Recreation Center #5a"
"SYC 2008 U10 Male CCL","Arlington 2008 U10 Male CCL","Hooes Road Park #2b"
"Loudoun 2008 U10 Male CCL","Potomac 2008 U10 Male CCL","Loudoun Soccer Park #2 C/D"
"SYA 2008 U10 Male CCL","LMVSC 2008 U10 Male CCL","SYA Sports Park #3a"
"FCSC United 2008 U10 Male CCL","NVSC 2008 U10 Male CCL","Athey Complex #Tepeyac"
"McLean 2008 U10 Female CCL","DC Stoddert 2008 U10 Female CCL","Spring Hill Recreation Center #5b"
"SYC 2008 U10 Female CCL","Arlington 2008 U10 Female CCL","Hooes Road Park #4b"
"Loudoun 2008 U10 Female CCL","Potomac 2008 U10 Female CCL","Loudoun Soccer Park #1 A/B"
"SYA 2008 U10 Female CCL","LMVSC 2008 U10 Female CCL","SYA Sports Park #3b"
"FCSC United 2008 U10 Female CCL","NVSC 2008 U10 Female CCL","Athey Complex #Tepeyac"
"SYA 2008 U10 Male CCL","LMVSC 2008 U10 Male CCL","SYA Sports Park #3a"
"SYA 2008 U10 Female CCL","LMVSC 2008 U10 Female CCL","SYA Sports Park #3b"
"SYA 2008 U10 Male CCL","LMVSC 2008 U10 Male CCL","SYA Sports Park #3a"
"McLean 2008 U10 Male CCL","DC Stoddert 2008 U10 Male CCL","Spring Hill Recreation Center #5a"
"McLean 2008 U10 Male CCL","DC Stoddert 2008 U10 Male CCL","Spring Hill Recreation Center #5a"
"McLean 2008 U10 Female CCL","DC Stoddert 2008 U10 Female CCL","Spring Hill Recreation Center #5b"
"McLean 2008 U10 Female CCL","DC Stoddert 2008 U10 Female CCL","Spring Hill Recreation Center #5b"
"SYC 2008 U10 Male CCL","Arlington 2008 U10 Male CCL","Hooes Road Park #2b"
"SYC 2008 U10 Male CCL","Arlington 2008 U10 Male CCL","Hooes Road Park #2b"
"SYC 2008 U10 Female CCL","Arlington 2008 U10 Female CCL","Hooes Road Park #4b"
"SYC 2008 U10 Female CCL","Arlington 2008 U10 Female CCL","Hooes Road Park #4b"
"FCSC United 2008 U10 Male CCL","NVSC 2008 U10 Male CCL","Athey Complex #Tepeyac"
"Loudoun 2008 U10 Male CCL","Potomac 2008 U10 Male CCL","Loudoun Soccer Park #2 A/B"
"Loudoun 2008 U10 Male CCL","Potomac 2008 U10 Male CCL","Loudoun Soccer Park #2 A/B"
"Loudoun 2008 U10 Female CCL","Potomac 2008 U10 Female CCL","Loudoun Soccer Park #1 C/D"
"McLean 2009 U09 Male CCL","DC Stoddert 2009 U09 Male CCL","Spring Hill Recreation Center #5a"
"SYC 2009 U09 Male CCL","Arlington 2009 U09 Male CCL","Hooes Road Park #2a"
"Loudoun 2009 U09 Male CCL","Potomac 2009 U09 Male CCL","Philip Bolen Park #14a"
"SYA 2009 U09 Male CCL","LMVSC 2009 U09 Male CCL","SYA Sports Park #3a"
"McLean 2009 U09 Female CCL","DC Stoddert 2009 U09 Female CCL","Spring Hill Recreation Center #5b"
"SYC 2009 U09 Female CCL","Arlington 2009 U09 Female CCL","Hooes Road Park #4a"
"Loudoun 2009 U09 Female CCL","Potomac 2009 U09 Female CCL","Loudoun Soccer Park #1 A/B"
"SYA 2009 U09 Female CCL","LMVSC 2009 U09 Female CCL","SYA Sports Park #3b"
"SYA 2009 U09 Male CCL","LMVSC 2009 U09 Male CCL","SYA Sports Park #3a"
"SYA 2009 U09 Female CCL","LMVSC 2009 U09 Female CCL","SYA Sports Park #3a"
"McLean 2009 U09 Male CCL","DC Stoddert 2009 U09 Male CCL","Spring Hill Recreation Center #5a"
"McLean 2009 U09 Male CCL","DC Stoddert 2009 U09 Male CCL","Spring Hill Recreation Center #5a"
"McLean 2009 U09 Female CCL","DC Stoddert 2009 U09 Female CCL","Spring Hill Recreation Center #5b"
"SYC 2009 U09 Male CCL","Arlington 2009 U09 Male CCL","Hooes Road Park #2a"
"SYC 2009 U09 Male CCL","Arlington 2009 U09 Male CCL","Hooes Road Park #2a"
"SYC 2009 U09 Female CCL","Arlington 2009 U09 Female CCL","Hooes Road Park #4a"
"SYC 2009 U09 Female CCL","Arlington 2009 U09 Female CCL","Hooes Road Park #4a"
"Loudoun 2009 U09 Male CCL","Potomac 2009 U09 Male CCL","Philip Bolen Park #14a"
"Loudoun 2009 U09 Female CCL","Potomac 2009 U09 Female CCL","Loudoun Soccer Park #1 C/D"
"SYA 2008 U10 Male CCL","FCSC United 2008 U10 Male CCL","SYA Sports Park #3a"
"LMVSC 2008 U10 Male CCL","Arlington 2008 U10 Male CCL","Lee District Park (LDP) #Left"
"NVSC 2008 U10 Male CCL","Loudoun 2008 U10 Male CCL","Hellwig Park #8A"
"DC Stoddert 2008 U10 Male CCL","SYC 2008 U10 Male CCL","Maryland SoccerPlex #9a"
"SYA 2008 U10 Male CCL","FCSC United 2008 U10 Male CCL","SYA Sports Park #3a"
"Ellicott City 2008 U10 Male CCL","McLean 2008 U10 Male CCL","Chapelgate Christian Academy #Back #4"
"SYA 2008 U10 Female CCL","FCSC United 2008 U10 Female CCL","SYA Sports Park #3a"
"LMVSC 2008 U10 Female CCL","Arlington 2008 U10 Female CCL","Lee District Park (LDP) #Right"
"NVSC 2008 U10 Female CCL","Loudoun 2008 U10 Female CCL","Hellwig Park #8B"
"DC Stoddert 2008 U10 Female CCL","SYC 2008 U10 Female CCL","Maryland SoccerPlex #9b"
"SYA 2008 U10 Female CCL","FCSC United 2008 U10 Female CCL","SYA Sports Park #3a"
"Ellicott City 2008 U10 Female CCL","McLean 2008 U10 Female CCL","Chapelgate Christian Academy #Back #4"
"SYA 2008 U10 Male CCL","FCSC United 2008 U10 Male CCL","SYA Sports Park #3a"
"LMVSC 2008 U10 Male CCL","Arlington 2008 U10 Male CCL","Lee District Park (LDP) #Left"
"LMVSC 2008 U10 Female CCL","Arlington 2008 U10 Female CCL","Lee District Park (LDP) #Right"
"LMVSC 2008 U10 Male CCL","Arlington 2008 U10 Male CCL","Lee District Park (LDP) #Left"
"LMVSC 2008 U10 Female CCL","Arlington 2008 U10 Female CCL","Lee District Park (LDP) #Right"
"NVSC 2008 U10 Male CCL","Loudoun 2008 U10 Male CCL","Hellwig Park #8A"
"NVSC 2008 U10 Male CCL","Loudoun 2008 U10 Male CCL","Hellwig Park #8A"
"NVSC 2008 U10 Female CCL","Loudoun 2008 U10 Female CCL","Hellwig Park #8B"
"Ellicott City 2008 U10 Male CCL","McLean 2008 U10 Male CCL","Chapelgate Christian Academy #Back #4"
"DC Stoddert 2008 U10 Male CCL","SYC 2008 U10 Male CCL","Maryland SoccerPlex #9a"
"DC Stoddert 2008 U10 Male CCL","SYC 2008 U10 Male CCL","Ft. Stevens"
"DC Stoddert 2008 U10 Female CCL","SYC 2008 U10 Female CCL","Maryland SoccerPlex #9b"
"DC Stoddert 2008 U10 Female CCL","SYC 2008 U10 Female CCL","Ft. Stevens"
"LMVSC 2009 U09 Male CCL","Arlington 2009 U09 Male CCL","Lee District Park (LDP) #Left"
"NVSC 2009 U09 Male CCL","Loudoun 2009 U09 Male CCL","Hellwig Park #8A"
"DC Stoddert 2009 U09 Male CCL","SYC 2009 U09 Male CCL","Maryland SoccerPlex #9a"
"Ellicott City 2009 U09 Male CCL","McLean 2009 U09 Male CCL","Chapelgate Christian Academy #Back #4"
"LMVSC 2009 U09 Female CCL","Arlington 2009 U09 Female CCL","Lee District Park (LDP) #Right"
