"Home","Away","Field"
"Beach FC Bull Sharks U12 Boys TASL","CSL Orangemen U12 Boys TASL","Hampton Roads Soccer Complex Field 13C"
"CSL Orangemen U12 Boys TASL","Beach FC Dragons U12 Boys TASL","Churchland Park Field  1"
"Beach FC Dragons U12 Boys TASL","Va Legacy PEN Titans U12 Boys TASL","Hampton Roads Soccer Complex Field 13C"
"Va Legacy PEN Titans U12 Boys TASL","Va Legacy WMBG Titans U12 Boys TASL","Warhill Soccer Complex Field 4"
"Portsmouth Commodores U12 Boys TASL","Beach FC Bull Sharks U12 Boys TASL","John Tyler Complex Field 2"
"Beach FC Titans U12 Boys TASL","WBSC Fusion U12 Boys TASL","Hampton Roads Soccer Complex Field 13B"
"Portsmouth Commodores U12 Boys TASL","WBSC Xtreme U12 Boys TASL","John Tyler Complex Field 2"
"WBSC Fusion U12 Boys TASL","Beach FC Bull Sharks U12 Boys TASL","Joliff Middle School Field 2"
"Portsmouth Commodores U12 Boys TASL","CSC Mutiny U12 Boys TASL","John Tyler Complex Field 2"
"WBSC Xtreme U12 Boys TASL","WBSC Fusion U12 Boys TASL","Joliff Middle School Field 2"
"CSC Mutiny U12 Boys TASL","WBSC Fusion U12 Boys TASL","Centerville Complex Field 7A"
"WBSC Xtreme U12 Boys TASL","CSC Mutiny U12 Boys TASL","Joliff Middle School Field 2"
"WBSC Fusion U12 Boys TASL","Portsmouth Commodores U12 Boys TASL","Joliff Middle School Field 2"
"CSC Mutiny U12 Boys TASL","WBSC Fusion U12 Boys TASL","Centerville Complex Field 7A"
"WBSC Fusion U12 Boys TASL","Beach FC Titans U12 Boys TASL","Joliff Middle School Field 2"
"WBSC Fusion U12 Boys TASL","WBSC Xtreme U12 Boys TASL","Joliff Middle School Field 2"
"WBSC Xtreme U12 Boys TASL","CSC Mutiny U12 Boys TASL","Joliff Middle School Field 2"
"CSC Mutiny U12 Boys TASL","Beach FC Titans U12 Boys TASL","Centerville Complex Field 7A"
"WBSC Xtreme U12 Boys TASL","Beach FC Titans U12 Boys TASL","Joliff Middle School Field 2"
"Beach FC Titans U12 Boys TASL","Portsmouth Commodores U12 Boys TASL","Hampton Roads Soccer Complex Field 13C"
"Portsmouth Commodores U12 Boys TASL","WBSC Xtreme U12 Boys TASL","John Tyler Complex Field 2"
"Beach FC Titans U12 Boys TASL","Portsmouth Commodores U12 Boys TASL","Hampton Roads Soccer Complex Field 13C"
"Beach FC Titans U12 Boys TASL","WBSC Xtreme U12 Boys TASL","Hampton Roads Soccer Complex Field 13C"
"CSC Mutiny U12 Boys TASL","Portsmouth Commodores U12 Boys TASL","Centerville Complex Field 7A"
"Beach FC Titans U12 Boys TASL","CSC Mutiny U12 Boys TASL","Lake Taylor Soccer Complex Field 10"
"Beach FC Lions U13 Boys TASL","Beach FC Fusion U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Stingrays U13 Boys TASL","WBSC Spartans U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"WBSC Spartans U13 Boys TASL","CSL Stingrays U13 Boys TASL","Joliff Middle School Field 1"
"Beach FC Sharks U13 Boys TASL","Beach FC Fusion U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Stingrays U13 Boys TASL","Beach FC Sharks U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Fusion U13 Boys TASL","CSL Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"CSL Stingrays U13 Boys TASL","Beach FC Stingrays U13 Boys TASL","Churchland Park Field  3"
"Beach FC Sharks U13 Boys TASL","Beach FC Lions U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Stingrays U13 Boys TASL","Beach FC Fusion U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"CSL Stingrays U13 Boys TASL","Beach FC Lions U13 Boys TASL","Churchland Park Field  3"
"Beach FC Lions U13 Boys TASL","Beach FC Fusion U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"WBSC Spartans U13 Boys TASL","Beach FC Stingrays U13 Boys TASL","Joliff Middle School Field 1"
"CSL Stingrays U13 Boys TASL","WBSC Spartans U13 Boys TASL","Churchland Park Field  3"
"Beach FC Stingrays U13 Boys TASL","Beach FC Lions U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Sharks U13 Boys TASL","Beach FC Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"WBSC Spartans U13 Boys TASL","Beach FC Lions U13 Boys TASL","Joliff Middle School Field 1"
"CSL Stingrays U13 Boys TASL","Beach FC Sharks U13 Boys TASL","Churchland Park Field  3"
"Beach FC Lions U13 Boys TASL","Beach FC Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Lions U13 Boys TASL","WBSC Spartans U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Fusion U13 Boys TASL","WBSC Spartans U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"WBSC Spartans U13 Boys TASL","Beach FC Sharks U13 Boys TASL","Joliff Middle School Field 1"
"Beach FC Sharks U13 Boys TASL","CSL Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Fusion U13 Boys TASL","Beach FC Sharks U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Fusion U13 Boys TASL","CSL Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Suffolk Knights U13 Boys TASL","Beach FC Norfolk Raptors U13 Boys TASL","SYAA Field 4"
"Beach FC Avalanche U13 Boys TASL","AYSO Arsenal U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC St Greg Saints U13 Boys TASL","CSC Freedom U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Suffolk Knights U13 Boys TASL","Beach FC Matrix U13 Boys TASL","SYAA Field 4"
"CSC Freedom U13 Boys TASL","Beach FC Norfolk Raptors U13 Boys TASL","Centerville Complex Field 6"
"Carolina Red Wolves U13 Boys TASL","TSA Rovers U13 Boys TASL","Albemarle School Field 2"
"CSC Freedom U13 Boys TASL","Beach FC Avalanche U13 Boys TASL","Centerville Complex Field 6"
"Beach FC Matrix U13 Boys TASL","Beach FC Norfolk Raptors U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Flames U13 Boys TASL","AYSO Arsenal U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC St Greg Saints U13 Boys TASL","Beach FC Flames U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"AYSO Arsenal U13 Boys TASL","CSC Freedom U13 Boys TASL","AYSO Cornland Park Field 1"
"TSA Rovers U13 Boys TASL","Beach FC Matrix U13 Boys TASL","Warhill Soccer Complex 6"
"TSA Rovers U13 Boys TASL","Beach FC Norfolk Raptors U13 Boys TASL","Warhill Soccer Complex 6"
"AYSO Arsenal U13 Boys TASL","Carolina Red Wolves U13 Boys TASL","AYSO Cornland Park Field 1"
"Beach FC St Greg Saints U13 Boys TASL","Suffolk Knights U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC St Greg Saints U13 Boys TASL","Beach FC Matrix U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Carolina Red Wolves U13 Boys TASL","Beach FC Flames U13 Boys TASL","Albemarle School Field 2"
"Beach FC Norfolk Raptors U13 Boys TASL","AYSO Arsenal U13 Boys TASL","Lake Taylor Soccer Complex Field 15"
"Beach FC Flames U13 Boys TASL","Beach FC Matrix U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Suffolk Knights U13 Boys TASL","AYSO Arsenal U13 Boys TASL","SYAA Field 4"
"Beach FC Norfolk Raptors U13 Boys TASL","Beach FC Avalanche U13 Boys TASL","Lake Taylor Soccer Complex Field 14"
"Beach FC Avalanche U13 Boys TASL","Beach FC St Greg Saints U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Matrix U13 Boys TASL","CSC Freedom U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Carolina Red Wolves U13 Boys TASL","Suffolk Knights U13 Boys TASL","Albemarle School Field 2"
"TSA Rovers U13 Boys TASL","Beach FC Flames U13 Boys TASL","Warhill Soccer Complex 6"
"Beach FC Matrix U13 Boys TASL","Carolina Red Wolves U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"AYSO Arsenal U13 Boys TASL","Beach FC St Greg Saints U13 Boys TASL","AYSO Cornland Park Field 2"
"Beach FC Flames U13 Boys TASL","Beach FC Avalanche U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Carolina Red Wolves U13 Boys TASL","Beach FC St Greg Saints U13 Boys TASL","Albemarle School Field 2"
"Suffolk Knights U13 Boys TASL","TSA Rovers U13 Boys TASL","SYAA Field 4"
"Beach FC Avalanche U13 Boys TASL","Suffolk Knights U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Norfolk Raptors U13 Boys TASL","Carolina Red Wolves U13 Boys TASL","Lake Taylor Soccer Complex Field 14"
"Beach FC Flames U13 Boys TASL","CSC Freedom U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Matrix U13 Boys TASL","Beach FC Avalanche U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Avalanche U13 Boys TASL","TSA Rovers U13 Boys TASL","Hampton Roads Soccer Complex Field 11"
"CSC Freedom U13 Boys TASL","Suffolk Knights U13 Boys TASL","Centerville Complex Field 6"
"CSC Freedom U13 Boys TASL","Carolina Red Wolves U13 Boys TASL","Centerville Complex Field 6"
"TSA Rovers U13 Boys TASL","Beach FC St Greg Saints U13 Boys TASL","Warhill Soccer Complex 6"
"AYSO Arsenal U13 Boys TASL","TSA Rovers U13 Boys TASL","AYSO Cornland Park Field 1"
"Beach FC Norfolk Raptors U13 Boys TASL","Beach FC Flames U13 Boys TASL","Lake Taylor Soccer Complex Field 14"
"CSL Hurricanes U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Churchland Park Field  3"
"Beach FC Dynamo U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"CSL Hurricanes U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Churchland Park Field  3"
"CSL Hurricanes U14 Boys TASL","Beach FC Strikers U14 Boys TASL","Churchland Park Field  3"
"Beach FC Dynamo U14 Boys TASL","Beach FC Strikers U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"Beach FC Strikers U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"Beach FC Chelsea U14 Boys TASL","Beach FC Strikers U14 Boys TASL","Hampton Roads Soccer Complex Field 15"
"CSL Hurricanes U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Churchland Park Field  3"
"Beach FC Strikers U14 Boys TASL","CSL Hurricanes U14 Boys TASL","Hampton Roads Soccer Complex 6"
"CSL Hurricanes U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Churchland Park Field  3"
"Beach FC Strikers U14 Boys TASL","Beach FC Dynamo U14 Boys TASL","Lake Taylor Soccer Complex Field 15"
"Beach FC Dynamo U14 Boys TASL","CSL Hurricanes U14 Boys TASL","Lake Taylor Soccer Complex Field 15"
"Beach FC Chelsea U14 Boys TASL","Beach FC Dynamo U14 Boys TASL","Hampton Roads Soccer Complex Field 19"
"Beach FC Strikers U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"Beach FC Chelsea U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"CSL Hurricanes U14 Boys TASL","Beach FC Dynamo U14 Boys TASL","Churchland Park Field  3"
"Beach FC VA Rovers FC U14 Boys TASL","Beach FC Dynamo U14 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Dynamo U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Hampton Roads Soccer Complex Field 19"
"Beach FC VA Rovers FC U14 Boys TASL","Beach FC Strikers U14 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Beach FC VA Rovers FC U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Lake Taylor Soccer Complex Field 15"
"Franklin Fire SC Fire U14 Boys TASL","Beach FC Cannon U14 Boys TASL","Franklin Soccer Field 1"
"CSL Tornadoes U14 Boys TASL","Beach FC Galaxy U14 Boys TASL","Churchland Park Field  3"
"Beach FC Fusion U14 Boys TASL","Beach FC Cannon U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"CSL Tornadoes U14 Boys TASL","Beach FC Fusion U14 Boys TASL","Churchland Park Field  3"
"Portsmouth Menace FC U14 Boys TASL","Beach FC Cannon U14 Boys TASL","John Tyler Complex Field 1"
"Portsmouth Menace FC U14 Boys TASL","CSL Tornadoes U14 Boys TASL","John Tyler Complex Field 1"
"Beach FC Fusion U14 Boys TASL","Franklin Fire SC Fire U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"Franklin Fire SC Fire U14 Boys TASL","CSL Tornadoes U14 Boys TASL","Franklin Soccer Field 1"
"Portsmouth Menace FC U14 Boys TASL","Franklin Fire SC Fire U14 Boys TASL","John Tyler Complex Field 1"
"Beach FC Galaxy U14 Boys TASL","CSL Tornadoes U14 Boys TASL","Lake Taylor Soccer Complex Field 15"
"Beach FC Cannon U14 Boys TASL","Franklin Fire SC Fire U14 Boys TASL","Lake Taylor Soccer Complex Field 15"
"CSL Tornadoes U14 Boys TASL","Beach FC Cannon U14 Boys TASL","Hampton Roads Soccer Complex 6"
"Franklin Fire SC Fire U14 Boys TASL","Beach FC Galaxy U14 Boys TASL","Franklin Soccer Field 1"
"Beach FC Fusion U14 Boys TASL","CSL Tornadoes U14 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Beach FC Cannon U14 Boys TASL","Beach FC Fusion U14 Boys TASL","Hampton Roads Soccer Complex  9"
"CSL Tornadoes U14 Boys TASL","Franklin Fire SC Fire U14 Boys TASL","Churchland Park Field  3"
"Portsmouth Menace FC U14 Boys TASL","Beach FC Fusion U14 Boys TASL","John Tyler Complex Field 1"
"Beach FC Galaxy U14 Boys TASL","Portsmouth Menace FC U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"Beach FC Galaxy U14 Boys TASL","Franklin Fire SC Fire U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"Beach FC Cannon U14 Boys TASL","Beach FC Galaxy U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"Beach FC Galaxy U14 Boys TASL","Beach FC Fusion U14 Boys TASL","Hampton Roads Soccer Complex Field 16"
"Beach FC Fusion U14 Boys TASL","Portsmouth Menace FC U14 Boys TASL","Lake Taylor Soccer Complex Field 15"
"Beach FC Cannon U14 Boys TASL","Portsmouth Menace FC U14 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Portsmouth Menace FC U14 Boys TASL","Beach FC Galaxy U14 Boys TASL","John Tyler Complex Field 1"
"Beach FC Strikers U15 Boys TASL","Beach FC Hornets U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Warriors United U15 Boys TASL","CSL Storm U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Warriors United U15 Boys TASL","Beach FC Hornets U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Destroyers U15 Boys TASL","CSL Storm U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Hornets U15 Boys TASL","Beach FC Black Mambas U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"CSL Storm U15 Boys TASL","Beach FC Strikers U15 Boys TASL","Churchland Park Field 11"
"Beach FC Hornets U15 Boys TASL","Beach FC Destroyers U15 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Beach FC Strikers U15 Boys TASL","Beach FC Warriors United U15 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Beach FC Strikers U15 Boys TASL","Beach FC Destroyers U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Warriors United U15 Boys TASL","Beach FC Black Mambas U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"CSL Storm U15 Boys TASL","Beach FC Warriors United U15 Boys TASL","Churchland Park Field 11"
"Beach FC Hornets U15 Boys TASL","Beach FC Strikers U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Black Mambas U15 Boys TASL","Beach FC Hornets U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Warriors United U15 Boys TASL","Beach FC Destroyers U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Black Mambas U15 Boys TASL","Beach FC Strikers U15 Boys TASL","Hampton Roads Soccer Complex  9"
"CSL Storm U15 Boys TASL","Beach FC Destroyers U15 Boys TASL","Churchland Park Field 11"
"Beach FC Destroyers U15 Boys TASL","Beach FC Black Mambas U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Black Mambas U15 Boys TASL","Beach FC Strikers U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Destroyers U15 Boys TASL","Beach FC Warriors United U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"CSL Storm U15 Boys TASL","Beach FC Black Mambas U15 Boys TASL","Churchland Park Field 11"
"CSL Storm U15 Boys TASL","Beach FC Hornets U15 Boys TASL","Churchland Park Field 11"
"Beach FC Destroyers U15 Boys TASL","Beach FC Black Mambas U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Strikers U15 Boys TASL","CSL Storm U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Hornets U15 Boys TASL","Beach FC Warriors United U15 Boys TASL","Hampton Roads Soccer Complex  9"
"TSA Rovers FC U15 Boys TASL","CUSC Sharks U15 Boys TASL","Warhill Soccer Complex 6"
"Beach FC Panthers U15 Boys TASL","WBSC Sizzlers U15 Boys TASL","Hampton Roads Soccer Complex Field 14"
"CSC Griffins U15 Boys TASL","CUSC Sharks U15 Boys TASL","Centerville Complex Field 6"
"Beach FC Panthers U15 Boys TASL","CUSC Sharks U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Arsenal U15 Boys TASL","TSA Rovers FC U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"CSC Griffins U15 Boys TASL","Beach FC Norfolk United U15 Boys TASL","Centerville Complex Field 6"
"WBSC Sizzlers U15 Boys TASL","TSA Rovers FC U15 Boys TASL","Joliff Middle School Field 1"
"Beach FC Panthers U15 Boys TASL","Beach FC Arsenal U15 Boys TASL","Hampton Roads Soccer Complex Field 11"
"CUSC Sharks U15 Boys TASL","WBSC Sizzlers U15 Boys TASL","Centerville 10"
"Carolina Explosions U15 Boys TASL","Beach FC Norfolk United U15 Boys TASL","Albemarle School Field 2"
"Carolina Explosions U15 Boys TASL","Beach FC Panthers U15 Boys TASL","Albemarle School Field 2"
"CUSC Sharks U15 Boys TASL","Smithfield Hotshots U15 Boys TASL","Centerville 10"
"Beach FC Norfolk United U15 Boys TASL","Beach FC Panthers U15 Boys TASL","Lake Taylor Soccer Complex Field 14"
"TSA Rovers FC U15 Boys TASL","Carolina Explosions U15 Boys TASL","Warhill Soccer Complex 6"
"Beach FC Norfolk United U15 Boys TASL","Beach FC Arsenal U15 Boys TASL","Lake Taylor Soccer Complex Field 15"
"Beach FC Panthers U15 Boys TASL","CSC Griffins U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Smithfield Hotshots U15 Boys TASL","WBSC Sizzlers U15 Boys TASL","Carrollton Nike Park 3"
"CSC Griffins U15 Boys TASL","Beach FC Arsenal U15 Boys TASL","Centerville Complex Field 6"
"TSA Rovers FC U15 Boys TASL","Beach FC Panthers U15 Boys TASL","Warhill Soccer Complex 6"
"TSA Rovers FC U15 Boys TASL","Smithfield Hotshots U15 Boys TASL","Warhill Soccer Complex 6"
"Beach FC Arsenal U15 Boys TASL","Carolina Explosions U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Smithfield Hotshots U15 Boys TASL","CSC Griffins U15 Boys TASL","Carrollton Nike Park 3"
"WBSC Sizzlers U15 Boys TASL","Beach FC Norfolk United U15 Boys TASL","Joliff Middle School Field 1"
"Carolina Explosions U15 Boys TASL","Smithfield Hotshots U15 Boys TASL","Albemarle School Field 2"
"Beach FC Arsenal U15 Boys TASL","CUSC Sharks U15 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Smithfield Hotshots U15 Boys TASL","Beach FC Panthers U15 Boys TASL","Carrollton Nike Park 3"
"Beach FC Norfolk United U15 Boys TASL","Smithfield Hotshots U15 Boys TASL","Lake Taylor Soccer Complex Field 14"
"Carolina Explosions U15 Boys TASL","CSC Griffins U15 Boys TASL","Albemarle School Field 2"
"Beach FC Arsenal U15 Boys TASL","WBSC Sizzlers U15 Boys TASL","Hampton Roads Soccer Complex Field 14"
"CSC Griffins U15 Boys TASL","TSA Rovers FC U15 Boys TASL","Centerville Complex Field 6"
"WBSC Sizzlers U15 Boys TASL","CSC Griffins U15 Boys TASL","Joliff Middle School Field 1"
"Smithfield Hotshots U15 Boys TASL","Beach FC Arsenal U15 Boys TASL","Carrollton Nike Park 3"
"CUSC Sharks U15 Boys TASL","Carolina Explosions U15 Boys TASL","Centerville 10"
"Beach FC Norfolk United U15 Boys TASL","TSA Rovers FC U15 Boys TASL","Lake Taylor Soccer Complex Field 15"
"CUSC Sharks U15 Boys TASL","Beach FC Norfolk United U15 Boys TASL","Centerville 10"
"WBSC Sizzlers U15 Boys TASL","Carolina Explosions U15 Boys TASL","Joliff Middle School Field 1"
"Franklin Fire SC Fire U16 Boys TASL","Suffolk Revolution U16 Boys TASL","Franklin Soccer Field 1"
"Franklin Fire SC Fire U16 Boys TASL","Beach FC Team United U16 Boys TASL","Franklin Soccer Field 1"
"Beach FC Team United U16 Boys TASL","Beach FC Tidal Wave U16 Boys TASL","Hampton Roads Soccer Complex Field 14"
"CUSC Revolution U16 Boys TASL","Franklin Fire SC Fire U16 Boys TASL","Centerville 10"
"Suffolk Revolution U16 Boys TASL","Beach FC Team United U16 Boys TASL","SYAA Field 4"
"Suffolk Revolution U16 Boys TASL","CUSC Revolution U16 Boys TASL","SYAA Field 4"
"Beach FC Team United U16 Boys TASL","Franklin Fire SC Fire U16 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Beach FC Tidal Wave U16 Boys TASL","Suffolk Revolution U16 Boys TASL","Hampton Roads Soccer Complex Field 11"
"CUSC Revolution U16 Boys TASL","Beach FC Tidal Wave U16 Boys TASL","Centerville 10"
"CUSC Revolution U16 Boys TASL","Beach FC Team United U16 Boys TASL","Centerville 10"
"Beach FC Tidal Wave U16 Boys TASL","Beach FC Team United U16 Boys TASL","Hampton Roads Soccer Complex Field 19"
"Beach FC Team United U16 Boys TASL","Suffolk Revolution U16 Boys TASL","Hampton Roads Soccer Complex  9"
"Beach FC Tidal Wave U16 Boys TASL","CUSC Revolution U16 Boys TASL","Hampton Roads Soccer Complex Field 19"
"CUSC Revolution U16 Boys TASL","Suffolk Revolution U16 Boys TASL","Centerville 10"
"Beach FC Tidal Wave U16 Boys TASL","Franklin Fire SC Fire U16 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Suffolk Revolution U16 Boys TASL","Beach FC Tidal Wave U16 Boys TASL","SYAA Field 4"
"Beach FC Team United U16 Boys TASL","CUSC Revolution U16 Boys TASL","Hampton Roads Soccer Complex Field 11"
"Suffolk Revolution U16 Boys TASL","Franklin Fire SC Fire U16 Boys TASL","SYAA Field 4"
"Franklin Fire SC Fire U16 Boys TASL","CUSC Revolution U16 Boys TASL","Franklin Soccer Field 1"
"Franklin Fire SC Fire U16 Boys TASL","Beach FC Tidal Wave U16 Boys TASL","Franklin Soccer Field 1"
"CSL Blackjacks U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","Churchland Park Field 11"
"Portsmouth Los Diablos U18 Boys TASL","Beach FC Hurricanes U18 Boys TASL","John Tyler Complex Field 1"
"Franklin Fire SC Fire U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","SYAA Field 6"
"Smithfield Inferno U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","Carrollton Nike Park 3"
"CSL Blackjacks U18 Boys TASL","Franklin Fire SC Fire U18 Boys TASL","Churchland Park Field 11"
"Beach FC Backdraft U18 Boys TASL","Smithfield Inferno U18 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Beach FC Backdraft U18 Boys TASL","Beach FC Hurricanes U18 Boys TASL","Hampton Roads Soccer Complex Field 19"
"Smithfield Inferno U18 Boys TASL","CSL Blackjacks U18 Boys TASL","Carrollton Nike Park 3"
"CSL Blackjacks U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","Churchland Park Field 11"
"Beach FC Hurricanes U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","Hampton Roads Soccer Complex Field 19"
"Franklin Fire SC Fire U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","Franklin Soccer Field 1"
"Portsmouth Los Diablos U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","John Tyler Complex Field 1"
"Beach FC Larchmont United U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","Lake Taylor Soccer Complex Field 14"
"Beach FC Hurricanes U18 Boys TASL","Franklin Fire SC Fire U18 Boys TASL","Hampton Roads Soccer Complex Field 19"
"Franklin Fire SC Fire U18 Boys TASL","Smithfield Inferno U18 Boys TASL","Franklin Soccer Field 1"
"Beach FC Larchmont United U18 Boys TASL","CSL Blackjacks U18 Boys TASL","Lake Taylor Soccer Complex Field 14"
"Smithfield Inferno U18 Boys TASL","Franklin Fire SC Fire U18 Boys TASL","Carrollton Nike Park 3"
"Beach FC Backdraft U18 Boys TASL","Beach FC Legends U18 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Beach FC Hurricanes U18 Boys TASL","CSL Blackjacks U18 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Beach FC Legends U18 Boys TASL","Portsmouth Los Diablos U18 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Portsmouth Los Diablos U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","John Tyler Complex Field 1"
"Beach FC Legends U18 Boys TASL","Beach FC Hurricanes U18 Boys TASL","Hampton Roads Soccer Complex Field 14"
"Franklin Fire SC Fire U18 Boys TASL","Portsmouth Los Diablos U18 Boys TASL","Franklin Soccer Field 1"
"Beach FC Larchmont United U18 Boys TASL","Beach FC Legends U18 Boys TASL","Lake Taylor Soccer Complex Field 14"
"Smithfield Inferno U18 Boys TASL","Portsmouth Los Diablos U18 Boys TASL","Carrollton Nike Park 3"
"Beach FC Legends U18 Boys TASL","Franklin Fire SC Fire U18 Boys TASL","Hampton Roads Soccer Complex Field 15"
"Beach FC Hurricanes U18 Boys TASL","Smithfield Inferno U18 Boys TASL","Hampton Roads Soccer Complex Field 19"
"CSL Blackjacks U18 Boys TASL","Beach FC Legends U18 Boys TASL","Churchland Park Field 11"
"Portsmouth Los Diablos U18 Boys TASL","CSL Blackjacks U18 Boys TASL","John Tyler Complex Field 1"
"Smithfield Inferno U18 Boys TASL","Beach FC Legends U18 Boys TASL","Carrollton Nike Park 3"
"Portsmouth Los Diablos U18 Boys TASL","Beach FC Hurricanes U18 Boys TASL","John Tyler Complex Field 1"
"Beach FC Legends U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","Hampton Roads Soccer Complex  9"
"Beach FC Panthers 99 U19 Boys TASL","Beach FC Norfolk Pilots U19 Boys TASL","Hampton Roads Soccer Complex Field 19"
"CSL Impact U19 Boys TASL","Beach FC United U19 Boys TASL","Churchland Park Field 11"
